Kat. ceste;Stev. ceste;Stev. odseka;Prometni odsek;Stac. zacetka;Stac. konca;Stevno mesto;Ime stevnega mesta;Tip stetja;Vsa vozila (PLDP);Motorji;Osebna vozila;Avtobusi;Lah. tov. < 3,5t;Sr. tov.  3,5-7t;Tez. tov. nad 7t;Tov. s prik.;Vlacilci;NOO;TIP
R1;205;1026;DIVACA - LOKEV - LIPICA;0;8.710;418;MT Lipica;QLD5;5.222;188;4.657;4;312;39;18;1;3;169.210;PLDP
R1;206;1027;KRANJSKA GORA - ERIKA;0;3.372;220;Erika;QLD3;581;45;481;7;30;11;5;2;0;88.835;PLDP
R1;206;1043;RUSKA CESTA (ERIKA - VRSIC);0;9.085; ;;P;390;50;298;3;25;8;5;1;0;59.721;PLDP
R1;206;1028;VRSIC - TRENTA;0;8.960;197;Vrsic;QLD5;332;78;218;2;24;4;5;0;1;44.791;PLDP
R1;206;1029;TRENTA - BOVEC;0;22.242;198;Koritnica;QLD5;1.073;88;845;6;96;17;18;1;2;117.950;PLDP
R1;207;1057;GODOVIC - CRNI VRH;0;6.871;105;Godovic;QLD6;1.711;31;1.432;12;114;30;42;25;25;630.557;PLDP
R1;207;1058;CRNI VRH - COL;0;9.602; ;;P;1.400;20;1.135;10;100;30;50;30;25;693.016;PLDP
R1;207;1413;COL - AJDOVSCINA;0;8.696;427;Budanje;QLD6;2.725;43;2.372;7;147;44;57;29;26;743.033;PLDP
R1;208;1434;CRNI KAL - KORTINE;0;2.236;748;Crni Kal;QLD6;3.113;169;2.669;22;175;29;37;4;8;431.984;PLDP
R1;208;1059;KORTINE - GRACISCE;0;8.555;2;Kubed;QLD;2.521;53;2.285;9;121;22;25;2;4;234.904;PLDP
R1;208;1060;GRACISCE - SOCERGA;0;5.000;151;Gracisce;R  08x1;2.350;55;2.142;25;90;15;20;1;2;253.816;PLDP
R1;208;1060;SOCERGA - MP  SOCERGA;5.000;8.453;502;MP Socerga;QLD;1.926;2;1.849;4;53;10;6;0;2;3.981;PLDP
R1;208;1149;RIZANA - KORTINE;0;1.950;771;Kortine;R  10x4;1.815;25;1.544;18;62;41;115;2;8;792.303;PLDP
R1;209;1088;LESCE - BLED;0;3.604;109;Bled;QLTC8;19.732;174;17.984;186;1.088;128;110;27;35;1.970.305;PLDP
R1;209;1089;BLED - PRISTAVA;0;2.200;190;Bled jezero;QLD5;6.870;123;6.090;95;341;89;87;12;33;1.096.881;PLDP
R1;209;1089;PRISTAVA - SOTESKA;2.200;10.530;110;Bohinjska Bela;QLD6;3.967;73;3.441;48;284;41;42;19;19;744.028;PLDP
R1;209;1090;SOTESKA - BITNJE;0;8.510; ;;P;3.750;60;3.390;45;150;40;40;10;15;624.585;PLDP
R1;209;1091;BITNJE - BOH.BISTRICA;0;1.340; ;;P;3.300;55;2.978;40;145;40;25;7;10;479.015;PLDP
R1;209;1092;BOH.BISTRICA - JEZERO;0;6.200;255;Ribcev Laz;QLD6;2.752;88;2.406;54;156;21;16;3;8;443.928;PLDP
R1;210;1105;MP ZG.JEZERSKO - ZG.JEZERSKO;0;6.850;661;MT Jezersko;QLD3;220;13;180;2;12;7;5;1;0;53.500;PLDP
R1;210;1105;ZG.JEZERSKO - SP.JEZERSKO;6.850;10.345; ;;P;800;20;737;10;15;10;5;1;2;105.756;PLDP
R1;210;1106;SP. JEZERSKO - PREDDVOR;0;15.585;242;Kokra;QLD5;1.060;61;907;12;15;25;34;2;4;235.402;PLDP
R1;210;1107;PREDDVOR - KR(PRIMSKOVO);0;8.440;249;Visoko;QLD;6.306;5;5.789;44;352;43;46;12;15;92.070;PLDP
R1;210;1108;KR(PRIMSKOVO - LABORE);0;2.600;244;KR Primskovo 2;QLTC8;20.179;80;18.287;34;1.250;170;133;81;144;2.712.840;PLDP
R1;210;1109;KRANJ - SKOFJA LOKA;0;7.770;111;Dorfarje;QLD6;13.518;63;12.045;100;802;145;174;87;102;5.425.879;DIST
R1;210;1077;SKOFJA LOKA;0;930;107;Skofja Loka;QLTC8;24.428;127;22.125;187;1.382;237;222;79;69;3.301.095;PLDP
R1;210;1110;SK.LOKA - GORENJA VAS;0;16.286;112;Zminec;QLD6;7.040;62;6.282;40;439;69;104;21;23;1.110.816;PLDP
R1;210;1111;GORENJA VAS - TREBIJA;0;4.877;408;Trebija 1;R  08x4;3.160;45;2.750;40;180;75;45;10;15;697.993;PLDP
R1;210;1112;TREBIJA - SOVODENJ;0;5.880;409;Trebija;QLD3;1.299;23;1.124;7;75;23;32;7;8;327.969;PLDP
R1;210;1113;SOVODENJ - CERKNO;0;11.884; ;;P;1.060;20;905;5;60;30;25;7;8;298.607;PLDP
R1;210;1114;CERKNO - ZELIN;0;4.200;102;Cerkno;QLD;2.677;18;2.351;54;162;45;25;8;14;47.279;PLDP
R1;210;1078;SKOFJA LOKA - JEPRCA;0;6.170;106;Godesic;QLD6;12.934;62;11.232;80;920;130;222;134;154;6.761.566;WIM
R1;211;0211;KR(LABORE) - JEPRCA;0;8.150;625;Meja pri Kranju;QLD6;7.706;56;6.789;128;443;87;88;37;78;2.039.980;DIST
R1;211;0212;JEPRCA - MEDVODE;0;3.650;52;Medvode;QLTC10;15.946;83;13.809;218;1.011;179;283;140;223;4.986.231;PLDP
R1;211;0212;MEDVODE - STANEZICE;3.650;8.000;643;Medno;QLTC8;23.151;131;20.209;251;1.565;331;224;137;303;5.925.697;WIM
R1;211;0212;STANEZICE - LJ( SENTVID);8.000;8.814; ;;P;24.500;130;21.510;250;1.400;515;250;140;305;6.095.305;PLDP
R1;212;1115;PRIKLJUCEK UNEC - UNEC;0;781; ;;P;9.050;25;7.965;50;520;155;100;90;145;2.479.678;PLDP
R1;212;1116;UNEC - RAKEK;0;2.160; ;;P;8.850;40;7.740;55;540;140;100;90;145;2.470.969;PLDP
R1;212;1117;RAKEK - CERKNICA;0;3.980;245;Rakek;QLD6;8.696;67;7.601;56;517;98;107;97;153;3.429.496;DIST
R1;212;1118;CERKNICA - BL.POLICA;0;10.851;246;Grahovo;QLD;4.950;1;4.375;34;286;54;68;47;85;231.321;WIM
R1;212;1119;BL.POLICA - SODRAZICA;0;17.183;247;Nova vas;QLD;2.702;57;2.267;13;189;33;47;42;54;1.075.581;DIST
R1;212;1120;SODRAZICA - ZLEBIC;0;5.770;248;Zlebic 1;R  08x1;3.800;60;3.255;15;200;120;40;50;60;1.185.717;PLDP
R1;213;1365;BLOSKA POLICA - PUDOB;0;8.200;386;Stari trg;QLD;3.277;8;2.988;40;134;27;29;27;24;168.713;PLDP
R1;213;1366;PUDOB - BABNO POLJE;0;10.357;384;MP Babno Polje;QLD5;508;12;461;10;2;6;4;5;8;149.303;PLDP
R1;214;1156;KOCEVJE - STARI LOG;0;11.670; ;;P;950;40;790;5;35;25;30;10;15;375.747;PLDP
R1;214;1157;STARI LOG - DVOR;0;14.405;268;Smuka;QLD5;1.177;41;984;8;55;22;31;18;18;369.774;PLDP
R1;215;1456;TREBNJE ;0;1.450; ;;P;12.200;35;11.055;60;560;240;120;50;80;2.137.525;PLDP
R1;215;1162;TREBNJE - MOKRONOG;0;14.200;270;Bistrica;QLD;4.661;33;4.055;35;250;140;40;42;66;1.316.855;PLDP
R1;215;1163;MOKRONOG - BOSTANJ;0;18.421;448;Jelovec;QLD6;2.564;28;2.099;10;199;43;83;41;61;1.230.259;PLDP
R1;216;1367;IVANCNA GORICA - KRKA;0;6.800;387;Mrzlo Polje;QLD6;6.899;33;6.218;32;392;66;69;42;47;1.246.184;PLDP
R1;216;1175;KRKA - ZUZEMBERK;0;13.435;277;Zagradec;QLD;3.074;0;2.715;21;183;35;43;35;42;69.675;PLDP
R1;216;1158;ZUZEMBERK - DVOR;0;4.270;278;Mackovec pri Dvoru;QLD5;3.213;43;2.759;34;173;71;58;33;42;892.833;PLDP
R1;216;1176;DVOR - SOTESKA;0;5.550;163;Dvor;QLD5;4.419;48;3.847;45;213;68;96;51;51;1.192.435;PLDP
R1;216;1177;SOTESKA - CRMOSNJICE;0;14.355;279;Podturn;QLD;3.255;34;2.853;14;213;31;35;39;36;551.427;PLDP
R1;216;1178;CRMOSNJICE - RUCETNA VAS;0;9.600;737;Srednja vas;R  09x4;2.700;30;2.290;15;210;35;45;40;35;823.656;PLDP
R1;216;1178;RUCETNA VAS - CRNOMELJ;9.600;15.306;280;Lokve;QLD6;6.207;32;5.629;21;337;46;63;40;39;986.397;PLDP
R1;217;1208;LIVOLD - BREZOVICA;0;16.230;466;Rajndol;QLD;673;10;579;2;35;22;15;4;6;146.317;PLDP
R1;217;1209;BREZOVICA - DOBLICE;0;17.000;299;Brez. pri Predgradu;R  09x1;60;3;49;0;7;1;0;0;0;1.991;PLDP
R1;217;1209;DOBLICE - KANIZARICA;17.000;19.930;300;Blatnik;QLD3;1.421;1;1.326;5;68;9;7;4;1;105.010;PLDP
R1;218;1211;METLIKA - PODZEMELJ;0;5.460;450;Podzemelj 3;R  09x4;3.750;35;3.410;30;150;70;20;15;20;583.527;PLDP
R1;218;1212;PODZEMELJ - CRNOMELJ;0;8.950;302;Podzemelj;QLD;3.523;17;3.100;27;258;32;47;19;23;61.214;PLDP
R1;218;1152;CRNOMELJ ;0;730; ;;P;11.000;35;10.245;50;400;150;60;35;25;1.181.984;PLDP
R1;218;1213;CRNOMELJ - KANIZARICA;0;2.215;308;Kanizarica;QLD6;6.437;35;5.901;27;311;58;61;20;24;799.768;PLDP
R1;218;1214;KANIZARICA - VINICA;0;15.535;303;Dragatus;QLD5;2.753;24;2.470;26;119;50;50;6;8;400.630;PLDP
R1;218;1153;VINICA;0;160; ;;P;1.950;20;1.736;35;115;25;15;2;2;297.362;PLDP
R1;218;1215;VINICA - MOST CEZ KOLPO;0;850;154;MP Vinica;QLD3;956;18;898;2;33;1;2;2;0;32.847;PLDP
R1;219;1236;SL.BISTRICA - POLJCANE;0;8.496;125;Zg.Breznica;QLD5;5.556;38;4.674;31;376;111;159;67;100;1.721.964;PLDP
R1;219;1410;POLJCANE ;0;700; ;;P;6.350;30;5.430;45;300;200;190;65;90;2.498.341;PLDP
R1;219;1237;POLJCANE - PODPLAT;0;9.189;126;Podplat;QLD6;4.434;28;3.718;16;301;79;138;68;86;1.888.188;PLDP
R1;219;1239;MESTINJE - GOLOBINJEK;0;14.779;128;Podcetrtek;QLD6;5.546;38;4.856;20;343;72;93;52;72;1.536.828;PLDP
R1;219;1240;GOLOBINJEK - BISTRICA;0;8.996;412;Lastnic;QLD;2.269;28;1.871;17;164;60;35;36;58;943.597;PLDP
R1;219;1421;BISTRICA OB SOTLI;0;720; ;;P;3.800;35;3.305;40;210;80;40;35;55;1.087.425;PLDP
R1;219;1241;BISTRICA - BIZELJSKO;0;6.805;413;Bizeljsko;QLD6;1.929;25;1.563;9;163;36;45;36;52;900.796;PLDP
R1;219;1242;BIZELJSKO - BREZICE;0;16.000;129;Bukosek;QLD;3.246;17;2.921;7;174;30;32;29;36;124.917;PLDP
R1;219;1242;BREZICE - CATEZ;16.000;17.570;366;Brezice;QLD6;11.886;52;10.694;79;656;105;139;70;91;2.258.460;PLDP
R1;219;1480;CATEZ OB SAVI ;0;1.188; ;;P;5.000;50;4.120;65;490;85;60;55;75;1.551.510;PLDP
R1;220;1334;KRSKO - SP.POHANCA;0;7.200;367;Dolenja vas;QLD6;6.172;36;5.584;43;308;49;86;30;36;1.113.802;PLDP
R1;220;1334;SP.POHANCA - BREZICE;7.200;12.715;738;Trebez;R  09x4;5.850;55;5.367;33;235;80;25;25;30;765.428;PLDP
R1;221;1227;TROJANE - IZLAKE;0;6.652;314;Izlake;QLD6;6.130;46;5.401;46;422;41;53;41;80;1.835.494;WIM
R1;221;1218;IZLAKE - ZAGORJE;0;6.474;306;Kisovec;QLD6;8.771;50;7.863;70;480;77;78;46;107;2.599.489;DIST
R1;221;1219;ZAGORJE - BEVSKO;0;5.358;307;Bevsko;QLD;3.487;75;3.156;54;165;17;19;0;1;30.856;PLDP
R1;221;1220;BEVSKO - TRBOVLJE;0;3.123;582;Trbovlje;QLD6;12.906;83;11.948;136;516;93;78;22;30;1.492.535;PLDP
R1;221;1221;TRBOVLJE - HRASTNIK;0;8.967;309;Hrastnik;R  08x4;350;35;294;1;15;3;2;0;0;20.156;PLDP
R1;221;1222;HRASTNIK - SMARJETA;0;9.650;310;Marno;QLD6;4.747;32;4.082;40;280;75;112;24;102;2.721.520;DIST
R1;222;1228;ZAGORJE - MOST CEZ SAVO;0;1.885;583;Zagorje-most;QLD6;8.091;49;7.249;92;399;88;84;31;99;1.799.104;PLDP
R1;223;1229;BEVSKO - MOST CEZ SAVO;0;1.220;127;Trbovlje 2;R  04x4;10.300;40;9.370;85;435;110;80;50;130;2.096.466;PLDP
R1;224;1230;HRASTNIK - MOST CEZ SAVO;0;1.500;584;Hrastnik-most;R  07x1;8.550;10;7.550;90;380;150;160;75;135;2.782.017;PLDP
R1;225;1140;MENGES - DUPLICA;0;3.805;259;Smarca;QLD6;9.206;47;8.243;22;591;80;147;28;48;1.725.428;DIST
R1;225;1359;DUPLICA - KAMNIK;0;3.793;362;Kamnik;QLD5;16.180;129;14.379;56;940;209;293;53;121;2.374.917;PLDP
R1;225;1424;KAMNIK - MEKINJE;0;700; ;;P;7.300;65;6.480;35;280;130;145;40;125;2.154.944;PLDP
R1;225;1083;KAMNIK (MEKINJE) - SP.  STRANJE;0;2.000;231;Kamnik Fuzine;QLD6;5.556;66;4.792;36;283;86;133;35;125;2.123.540;DIST
R1;225;1083;SPODNJE STRANJE - STAHOVICA;2.000;4.270; ;;P;4.300;60;3.720;35;190;110;110;30;45;1.381.055;PLDP
R1;225;1084;STAHOVICA - CRNIVEC;0;10.615;233;Crna;R  08x4;2.110;30;1.848;15;120;25;40;12;20;511.364;PLDP
R1;225;1085;CRNIVEC - GORNJI GRAD;0;12.200;237;Tirosek;QLD;843;25;696;11;61;13;25;7;5;13.935;PLDP
R1;225;1085;GORNJI GRAD - RADMIRJE;12.200;17.571;234;Gornji Grad;QLD;2.022;24;1.781;11;124;26;36;10;10;213.504;PLDP
R1;225;1248;RADMIRJE - MOZIRJE;0;8.731;232;Nizka;QLD;5.279;3;4.708;48;313;66;77;29;35;140.843;PLDP
R1;225;1248;MOZIRJE;8.731;11.302;139;Mozirje;R  08x4;10.300;85;9.180;70;470;225;100;70;100;2.299.270;PLDP
R1;225;1247;MOZIRJE - SOTESKA;0;2.339;577;Ljubija;R  07x1;9.000;75;7.880;60;450;190;125;85;135;2.467.346;PLDP
R1;225;1246;SOTESKA - LETUS;0;3.300;34;Podgorje pri Letusu;R  07x4;4.950;75;4.225;45;300;120;35;60;90;1.536.579;PLDP
R1;225;1246;LETUS - M.BRASLOVCE;3.300;6.050;138;Letus;QLD6;7.663;67;6.635;42;481;103;152;75;108;2.467.346;WIM
R1;225;1246;M.BRASLOVCE - PARIZLJE;6.050;8.390; ;;P;7.200;40;6.290;20;420;110;155;65;100;2.101.443;PLDP
R1;225;1246;PARIZLJE - SENTRUPERT;8.390;12.200;37;Parizlje;R  07x4;8.500;45;7.455;35;510;165;75;90;125;2.187.293;PLDP
R1;227;1264;RAVNE - KOTLJE;0;3.600;319;Brdinje;QLD3;6.485;38;5.955;21;350;70;45;2;4;489.466;PLDP
R1;227;1423;KOTLJE - SLOVENJ GRADEC;0;11.154;322;Podgora;QLD5;5.246;31;4.845;17;253;49;45;3;3;296.118;PLDP
R1;228;1291;SPUHLJA - BORL;0;8.500;341;Stojnci;QLD6;4.613;27;3.961;34;229;40;53;103;166;2.163.404;PLDP
R1;228;1291;BORL - MP ZAVRC;8.500;13.900;340;MP Zavrc;QLD6;1.714;6;1.330;14;71;16;31;58;188;1.792.137;PLDP
R1;229;0248;PTUJ ;0;1.088; ;;P;19.100;50;16.970;250;1.200;260;150;100;120;3.690.279;PLDP
R1;229;1417;PTUJ - ROGOZNICA;0;2.080; ;;P;12.250;45;11.370;90;400;100;140;30;75;1.929.745;PLDP
R1;229;1286;ROGOZNICA - SENARSKA;0;16.918;338;Gocova;QLD;3.168;29;2.766;11;209;44;67;16;26;650.464;PLDP
R1;230;0327;MP G.RADGONA - G.RADGONA;0;989;665;MT Gornja Radgona;QLTC8;5.494;1;5.176;5;181;37;16;18;60;699.237;PLDP
R1;230;0366;GORNJA RADGONA - RADENCI;0;5.680;86;Sratovci;QLD6;6.731;46;5.856;67;363;96;127;60;116;2.850.697;DIST
R1;230;1164;RADENCI;0;453; ;;P;5.680;30;5.040;50;260;70;80;60;90;1.682.150;PLDP
R1;230;1308;RADENCI - VUCJA VAS;0;7.803;352;Radenci;QLD6;3.600;33;3.091;19;197;50;66;53;91;1.439.283;PLDP
R1;230;1399;VUCJA VAS - KRIZEVCI;0;4.527;576;Stara Nova vas;R  07x1;3.800;20;3.175;20;250;80;85;50;120;1.724.453;PLDP
R1;230;1415;KRIZEVCI ;0;700; ;;P;6.000;30;5.225;40;330;90;95;70;120;2.003.152;PLDP
R1;230;1309;KRIZEVCI - LJUTOMER;0;7.300;353;Norsinci;QLTC8;6.346;60;5.411;33;406;118;123;50;145;3.009.356;WIM
R1;230;1310;LJUTOMER - PAVLOVCI;0;13.910;354;Ivanjkovci;QLD6;2.631;27;2.119;21;179;47;61;50;127;2.088.056;DIST
R1;230;1311;PAVLOVCI - ORMOZ;0;1.860;575;Pavlovci;R  07x1;4.200;25;3.510;40;250;145;100;50;80;1.764.267;PLDP
R1;230;1312;ORMOZ ;0;1.500; ;;P;6.150;30;5.665;50;260;100;30;5;10;653.202;PLDP
R1;230;0251;ORMOZ - MP ORMOZ;0;760;156;MP Ormoz;QLD3;921;2;837;5;75;1;1;0;0;28.119;PLDP
R1;231;1325;GIBINA - RAZKRIZJE;0;2.930;431;MP Gibina;QLD5;479;6;427;1;23;11;9;0;2;60.219;PLDP
R1;231;1323;RAZKRIZJE - STROCJA VAS;0;3.830; ;;P;2.500;10;2.333;10;90;25;20;5;7;266.257;PLDP
R1;231;1327;STROCJA VAS - LJUTOMER;0;2.500;636;Strocja vas;QLD;3.547;37;3.245;15;122;74;24;15;15;492.203;PLDP
R1;232;1314;MP HODOS - HODOS;0;1.500;430;MT Hodos;QLD5;236;6;186;5;10;7;11;4;7;127.405;PLDP
R1;232;1314;HODOS - SALOVCI;1.500;5.000; ;;P;1.000;90;821;7;35;10;25;5;7;248.590;PLDP
R1;232;1314;SALOVCI - G. PETROVCI;5.000;10.458;487;Peskovci;QLD;1.192;11;1.055;11;42;16;33;8;16;168.215;PLDP
R1;232;1315;PETROVCI - MACKOVCI;0;6.500; ;;P;2.900;15;2.580;20;110;80;70;10;15;747.760;PLDP
R1;232;1315;MACKOVCI - MARTJANCI;6.500;17.700;137;Vaneca;QLD6;3.838;24;3.458;22;204;36;66;9;19;1.203.135;WIM
R1;232;1316;MARTJANCI - M.SOBOTA;0;2.350;499;Murska Sobota sever;QLD6;11.512;51;10.669;59;437;99;121;20;56;1.523.889;PLDP
R1;232;1470;MURSKA SOBOTA ;0;1.000; ;;P;15.000;50;13.795;120;490;270;190;25;60;2.519.492;PLDP
R1;232;1406;M.SOBOTA - LIPOVCI;0;4.067;148;MS-Baksa;QLD5;11.931;62;10.958;110;466;108;122;31;74;1.607.001;PLDP
R1;234;1476;DRAMLJE - DOLE;0;2.750;316;Dole;QLD;6.406;1;5.378;13;504;122;183;103;102;356.337;PLDP
R1;234;1280;DOLE - SENTJUR;0;3.445;690;Lokarje;QLD6;10.047;36;8.869;26;624;120;157;76;139;2.548.606;PLDP
R1;235;0317;RADENCI - PETANJCI;0;2.047;446;Petanjci;QLD;4.826;67;4.190;46;325;88;56;21;33;192.104;PLDP
R1;235;0318;PETANJCI - M.SOBOTA(GAJ);0;7.473;623;Tropovci;QLD5;5.513;42;4.865;57;312;85;110;15;27;893.331;PLDP
R1;235;1396;M.SOBOTA(GAJ)-PRIKLJ. M.SOBOTA;0;2.858;479;MS Krog;QLD;3.648;12;3.129;10;251;83;102;19;42;837.591;PLDP
R2;401;1020;ZAGA - UCJA;0;7.445;551;MT Ucja;R  08x1;160;25;120;0;15;0;0;0;0;0;PLDP
R2;402;1010;SOLKAN - MOST CEZ SOCO;0;141; ;;P;8.000;90;7.295;50;300;110;60;45;50;1.320.090;PLDP
R2;402;1426;SOLKAN - GONJACE;0;10.396;219;Podsabotin;QLD5;3.193;31;2.897;12;162;41;40;3;7;280.192;PLDP
R2;402;1465;GONJACE - DOBROVO;0;4.655;755;Smartno;R  09x1;2.600;47;2.308;37;120;65;22;0;1;401.626;PLDP
R2;402;1045;DOBROVO - NEBLO;0;2.700; ;;P;3.250;45;2.968;25;150;45;15;1;1;282.432;PLDP
R2;402;1045;NEBLO - MP NEBLO;2.700;4.820;550;MT Neblo;QLD5;2.517;47;2.287;1;148;18;14;1;1;96.549;PLDP
R2;403;1071;BACA - KNEZA;0;6.153;108;Baca;QLD;1.136;8;1.010;3;71;14;22;5;3;13.935;PLDP
R2;403;1072;KNEZA - PODBRDO;0;15.734; ;;P;900;25;802;10;35;10;15;2;1;155.524;PLDP
R2;403;1073;PODBRDO - PETROVO BRDO;0;4.400;538;Petrovo brdo 1;R  07x1;450;40;375;3;19;9;4;0;0;50.514;PLDP
R2;403;1074;PETROVO BRDO - PODROST;0;8.100;539;Petrovo brdo 2;R  07x1;300;35;232;3;20;6;4;0;0;44.542;PLDP
R2;403;1075;PODROST - ZALI LOG;0;5.000;542;Zali Log;R  07x1;750;45;625;14;50;8;2;4;2;122.429;PLDP
R2;403;1075;ZALI LOG - CESNJICA;5.000;10.061;189;Zelezniki;QLD;1.928;33;1.701;14;104;29;42;3;2;245.853;PLDP
R2;403;1076;CESNJICA - SKOFJA LOKA;0;15.700;618;Bukovica;QLD6;5.190;44;4.585;39;305;72;100;23;22;1.087.425;PLDP
R2;404;1379;PODGRAD - IL.BISTRICA;0;11.000;397;Recica;QLD6;3.409;21;2.972;15;160;38;39;35;129;1.380.060;PLDP
R2;404;1380;IL.BISTRICA - PIVKA;0;16.942;398;Knezak;QLD3;3.790;38;3.441;28;177;49;39;5;13;522.064;PLDP
R2;405;6845;DIVACA - FAMLJE;0;5.552;59;Vremski Britof 1;R  05x4;2.300;16;2.048;8;110;50;30;13;25;519.078;PLDP
R2;405;1022;FAMLJE - RIBNICA;0;11.967;210;Buje;QLD3;1.222;13;1.049;2;71;21;30;14;22;423.524;PLDP
R2;406;1405;DEKANI  -  R.SKOFIJE;0;1.085; ;;P;5.000;85;4.820;2;25;50;15;1;2;201.311;PLDP
R2;406;1407;R.SKOFIJE - KRIZ.MORETINI;0;850; ;;P;5.200;70;4.783;30;250;45;20;1;1;328.467;PLDP
R2;406;1407;KRIZ.MORETINI - ANKARAN;850;5.130;403;Ankaran;QLD;8.481;31;7.995;26;381;30;13;3;2;59.721;PLDP
R2;406;1407;ANKARAN - MP LAZARET;5.130;8.188;650;MT Lazaret;QLD5;1.514;75;1.381;19;20;14;3;0;2;132.880;PLDP
R2;407;1144;GORENJA VAS - LUCINE;0;9.000;263;Todraz;R  08x4;950;10;810;7;56;15;45;3;4;326.974;PLDP
R2;407;1144;LUCINE - LJUBLJANICA;9.000;13.926; ;;P;250;2;227;5;10;1;5;0;0;48.026;PLDP
R2;407;1145;LJUBLJANICA - VRZDENEC;0;3.800; ;;P;200;5;179;3;8;4;1;0;0;25.630;PLDP
R2;407;1145;VRZDENEC - HORJUL;3.800;6.800; ;;P;1.450;15;1.318;10;65;30;10;1;1;164.234;PLDP
R2;407;1145;HORJUL - VRHNIKA;6.800;14.867;264;Horjul;QLD;2.013;32;1.735;5;151;28;54;3;5;100.531;PLDP
R2;408;1374;LOGATEC - ROVTE;0;10.500; ;;P;1.700;25;1.450;15;130;30;30;10;10;396.898;PLDP
R2;408;1374;ROVTE -  ZIRI;10.500;21.351;370;Zavratec;QLD5;757;23;614;6;46;29;25;7;7;223.955;PLDP
R2;408;1375;ZIRI - TREBIJA;0;7.350;394;Ziri;QLD;3.344;53;2.931;27;217;59;41;8;8;438.454;PLDP
R2;409;0358;LJ(VIC) - AC BREZOVICA;0;2.741;165;Gorjanc;QLTC8;11.866;105;10.549;230;748;87;87;19;41;1.839.336;DIST
R2;409;0300;AC BREZOVICA - BREZOVICA;0;1.400;267;Brezovica;QLTC8;21.810;167;19.167;220;1.404;314;258;95;185;4.599.187;DIST
R2;409;0300;BREZOVICA - VRHNIKA;1.400;13.161;611;Drenov Gric;QLD6;8.188;105;6.845;98;541;191;190;84;134;3.135.896;WIM
R2;409;0301;VRHNIKA - LOGATEC;0;9.525;153;Zapolje;QLD6;6.958;143;5.741;101;454;138;210;77;94;3.018.912;PLDP
R2;409;0302;LOGATEC;0;900; ;;P;8.700;140;7.570;120;480;145;110;65;70;2.183.560;PLDP
R2;409;0303;KALCE - PLANINA;0;8.337;736;Grcarevec;R  09x4;2.100;190;1.664;39;85;75;10;10;27;594.227;PLDP
R2;409;0304;PLANINA - RAVBARKOMANDA;0;7.230;612;Ravbarkomanda;QLD6;1.940;153;1.580;28;84;37;31;12;15;541.473;PLDP
R2;409;0305;RAVBARKOMANDA - PO(R913);0;3.000; ;;P;5.300;130;4.825;50;140;90;30;15;20;757.714;PLDP
R2;409;0305;PO(R913) - POSTOJNA;3.000;4.360; ;;P;11.400;130;10.595;45;330;95;100;60;45;1.530.358;PLDP
R2;409;0306;POSTOJNA - RAZDRTO;0;10.980;76;Postojna;QLTC8;5.240;140;4.347;47;222;83;129;75;197;3.203.550;PLDP
R2;409;0307;RAZDRTO - SENOZECE;0;6.530;22;Senozece;R  08x1;2.800;70;2.262;48;95;100;120;35;70;1.652.538;PLDP
R2;409;0308;SENOZECE - DIVACA;0;8.140;77;Divaca;QLD;1.595;5;1.281;20;79;49;95;16;50;142.336;PLDP
R2;409;0309;DIVACA - MATAVUN;0;1.940;684;Skocjan;QLD5;2.582;129;1.988;30;247;78;84;10;16;618.613;PLDP
R2;409;0310;MATAVUN - KOZINA;0;7.275;78;Kacice;R  10x4;1.625;137;1.266;22;104;61;20;8;7;407.349;PLDP
R2;409;0311;KOZINA  -  KASTELEC;0;8.960;614;Petrinje;QLD6;1.785;97;1.314;26;94;67;135;22;30;1.244.194;PLDP
R2;409;0312;KASTELEC - CRNI KAL;0;3.902; ;;P;1.100;60;720;25;85;65;110;15;20;1.000.332;PLDP
R2;409;1435;KORTINE  -  RIZANA;0;1.353; ;;P;1.600;190;1.100;25;200;30;40;5;10;457.863;PLDP
R2;409;0313;RIZANA - KRIZ.DEKANI;0;5.910;79;Dekani;QLD3;3.939;214;3.377;28;221;37;47;5;10;519.326;PLDP
R2;409;1438;DEKANI - PRIKLJ. SERMIN;0;324; ;;P;4.900;65;4.489;45;200;45;40;6;10;578.550;PLDP
R2;410;1133;BISTRICA - TRZIC;0;320;555;Trzic;R  07x1;12.800;35;12.060;70;495;55;60;15;10;859.738;PLDP
R2;410;1134;TRZIC - GOLNIK;0;6.500;556;Senicno;QLD;2.619;38;2.395;15;135;16;16;3;1;90.577;PLDP
R2;410;1134;GOLNIK - KOKRICA;6.500;13.671;258;Tenetise;QLD6;4.679;39;4.294;23;262;25;27;6;3;344.891;PLDP
R2;410;1135;KOKRICA - KRANJ;0;2.234; ;;P;8.200;50;7.722;70;250;75;30;1;2;613.388;PLDP
R2;411;1471;KRANJ Z  -  POLICA;0;733; ;;P;14.300;120;12.975;70;400;300;250;65;120;3.288.404;PLDP
R2;411;1428;POLICA - NAKLO(MARINSEK);0;1.900;51;Naklo;QLD6;8.977;80;7.991;96;534;89;132;23;32;1.636.364;PLDP
R2;411;1428;NAKLO(MARINSEK) - PODTABOR;1.900;7.160;708;Podbrezje;QLD5;3.456;85;3.029;33;42;209;17;36;5;870.936;PLDP
