Kat. ceste;Stev. ceste;Stev. odseka;Prometni odsek;Stac. zacetka;Stac. konca;Stevno mesto;Ime stevnega mesta;Tip   stetja;Vsa vozila (PLDP);Motorji;Osebna vozila;Avtobusi;Lah. tov.  < 3,5t;Sr. tov.  3,5-7t;Tez. tov. nad 7t;Tov. s prik.;Vlacilci;Dnevni NOO;Tip;;;
R3;734;4123;CERKVENJAK - VITOMARCI;0;5.733;;;P;150;1;131;1;6;4;3;2;2;5;PLDP;;;
R3;734;4121;VITOMARCI - GABRNIK;0;6.397;765;Gradiscak;R 10x4;420;9;360;2;27;15;6;1;0;7;PLDP;;;
R3;735;6314;MUTA - VUZENICA;0;445;;;P;4.200;15;3.775;25;270;55;25;15;20;56;PLDP;;;
R3;737;9017;RACE - SIKOLE;0;5.789;399;Podova;QLD*;1.982;22;1.788;10;105;19;25;6;7;29;PLDP;;;
R3;738;6727;TRZISCE - HOTEMEZ;0;14.480;788;Sentjanz;R 10x4;800;6;692;1;48;33;19;0;1;17;PLDP;;;
R3;739;6219;JANEZOVSKI VRH - DESTRNIK;0;2.210;766;Destrnik;R 10x4;560;12;496;10;29;9;2;1;1;8;PLDP;;;
R3;739;6220;DESTRNIK - GOMILCI;0;1.381;;;P;250;5;230;4;10;1;0;0;0;2;PLDP;;;
R3;740;1398;M.SOBOTA(GAJ) - M.SOBOTA;0;2.780;746;Murska Sobota Gaj;QLTC8;6.135;48;5.548;67;311;56;43;14;48;100;PLDP;;;
R3;741;1489;SKOFIJE MEJNI PREHOD;0;478;;;P;1.000;10;963;2;20;1;2;1;1;3;PLDP;;;
R3;741;0235;SKOFIJE MEJNI PREHOD  -  SKOFIJE;0;1.000;;;P;6.600;50;6.465;3;50;15;15;1;1;13;PLDP;;;
R3;741;0235;SKOFIJE - R.SKOFIJE;1.000;2.055;686;Spodnje Skofije;QLTC8;11.940;305;10.880;32;652;34;31;1;5;40;PLDP;;;
R3;741;1487;DEKANI - PRIKLJ. LUKA KOPER;0;2.215;;;P;2.500;20;2.343;60;25;25;20;2;5;45;PLDP;;;
R3;741;3751;BERTOKI – KP (SKOCJAN);0;2.417;935;Bertoki;QLTC10;8.500;250;7.655;11;500;40;35;2;7;36;PLDP;;;
R3;742;4806;PODPEC - VNANJE GORICE;0;4.390;691;Notranje Gorice;QLTC8;5.007;72;4.379;67;352;50;41;10;36;88;PLDP;;;
R3;742;4806;VNANJE GORICE - BREZOVICA;4.390;6.911;562;Brezovica 2;QLTC10;8.279;68;7.409;71;564;67;46;18;36;100;PLDP;;;
R3;744;2346;STORE - LASKA VAS;0;2.210;786;Kompole;R 10x4;2.000;17;1.813;7;105;40;14;2;2;20;PLDP;;;
R3;744;2346;LASKA VAS  -  SVETINA;2.210;8.400;;;P;700;5;655;10;15;10;5;0;0;9;PLDP;;;
R3;744;2346;SVETINA  -  BRSTNIK;8.400;13.600;585;Svetina;R 10x4;280;6;248;4;12;8;1;1;0;4;PLDP;;;
R3;744;2346;BRSTNIK  -  LASKO;13.600;16.792;787;Jagoce;R 10x4;780;9;707;0;44;14;6;0;0;6;PLDP;;;
R3;745;4116;JANEZOVCI - DOLGE NJIVE;0;9.200;767;Drstelja;R 10x4;840;10;750;14;39;25;2;0;0;12;PLDP;;;
R3;745;4118;DOLGE NJIVE - SPODNJI DUPLEK;0;7.520;;;P;900;10;884;0;6;0;0;0;0;0;PLDP;;;
R3;746;2407;STARI TRG - LOSKI POTOK;0;11.920;;;P;100;5;92;0;3;0;0;0;0;0;PLDP;;;
R3;747;4120;LENART - SVETA TROJICA;0;3.284;597;Sveta Trojica v Slov. Goricah;R 09x4;1.190;16;1.086;5;49;22;8;2;2;13;PLDP;;;
R3;747;2805;SV. TROJICA-COGETINCI - SP.IVANJCI;0;9.498;596;Spodnji Ivanjci - 3;R 09x4;800;14;680;12;47;28;12;6;1;21;PLDP;;;
R3;748;2412;VELIKE LASCE - M SLEVICA;0;3.000;;;P;1.000;10;933;3;50;4;0;0;0;2;PLDP;;;
R3;748;2412;M SLEVICA - LUZARJI;3.000;11.400;;;P;200;5;188;2;5;0;0;0;0;1;PLDP;;;
R3;748;2412;LUZARJI - NOVA VAS;11.400;18.017;;;P;800;15;751;2;30;2;0;0;0;1;PLDP;;;
R3;749;8616;VOSEK - JUROVSKI DOL;0;8.605;;;P;700;10;414;20;140;40;16;25;35;62;PLDP;;;
R3;749;4109;JUROVSKI DOL - LENART;0;7.164;698;Jurovski Dol;R 09x4;910;23;807;18;33;21;5;1;2;16;PLDP;;;
R3;750;7709;SLOVENSKA VAS - SENTRUPERT;0;2.174;;;P;800;5;739;20;20;10;5;0;1;14;PLDP;;;
R3;751;5507;NIZKA - RECICA OB SAVINJI;0;905;;;P;1.700;10;1.310;50;150;60;50;30;40;102;PLDP;;;
R3;752;7206;ARCLIN - LJUBECNA;0;4.011;740;Ljubecna 2;QLTC10;4.667;56;4.177;14;321;39;46;5;9;46;PLDP;;;
R3;752;1403;LJUBECNA - BUKOVZLAK;0;1.887;694;Ljubecna;QLTC10;5.146;24;4.254;5;514;110;80;37;122;164;PLDP;;;
R3;752;7208;BUKOVZLAK - TEHARJE;0;2.101;;;P;2.300;10;2.208;2;50;15;10;5;0;12;PLDP;;;
R3;753;1544;VOLCE - SOLARJI;0;9.103;12;Orehovje;R 11x4;135;4;121;1;6;1;1;1;0;2;PLDP;;;
R3;754;1493;PLANINA-UNEC;0;4.400;;;P;950;10;926;0;10;2;1;1;0;2;PLDP;;;
RT;901;1001;RATECE - PLANICA;0;2.000;779;Planica;R 10x4;800;10;719;7;32;28;3;0;1;11;PLDP;;;
RT;902;1019;STRMEC - MANGART;0;11.710;537;Mangart;R 07x1;50;28;22;0;0;0;0;0;0;0;PLDP;;;
RT;903;1021;IDRSKO - LIVEK;0;6.960;39;Livek;R 11x4;170;8;154;0;6;1;1;0;0;1;PLDP;;;
RT;904;1093;JEZERO - ZLATOROG;0;4.200;240;Bohinjsko jezero;R 08x4;1.500;49;1.300;52;81;10;6;1;1;28;PLDP;;;
RT;904;1093;ZLATOROG - SAVICA;4.200;8.090;;;P;270;3;259;6;1;1;0;0;0;3;PLDP;;;
RT;905;1095;GORJE - KRNICA;0;2.160;;;P;2.050;11;1.926;27;49;29;5;1;2;22;PLDP;;;
RT;905;1096;KRNICA - ZATRNIK;0;4.000;236;Krnica;R 11x4;1.240;18;1.179;3;23;9;4;3;1;8;PLDP;;;
RT;905;1096;ZATRNIK - MRZLI STUDENEC;4.000;9.181;5;Mrzli studenec 1;R 11x4;620;22;540;8;34;6;3;4;3;10;PLDP;;;
RT;905;1097;MRZLI STUDENEC - JEREKA;0;16.392;7;Mrzli studenec 2;R 11x4;140;6;124;0;6;1;1;2;0;2;PLDP;;;
RT;906;1100;MRZLI STUD. - RUDNO POLJE;0;6.100;8;Mrzli studenec 3;R 11x4;590;23;512;9;31;5;2;5;3;11;PLDP;;;
RT;907;1101;KRNICA - ZG.RADOVNA;0;11.756;4;Fuzine;R 07x1;300;5;280;0;7;6;2;0;0;2;PLDP;;;
RT;907;1102;ZG.RADOVNA - DOVJE;0;6.400;774;Mojstrana;R 10x4;400;2;385;0;6;4;2;1;0;2;PLDP;;;
RT;908;1383;KRAJE - MOJSTRANA;0;2.000;;;P;1.100;10;974;40;40;30;6;0;0;26;PLDP;;;
RT;908;1383;MOJSTRANA - VRATA;2.000;11.600;775;Mojstrana - Vrata;R 10x4;210;6;192;0;6;5;1;0;0;2;PLDP;;;
RT;909;1125;BOH.BISTRICA - VRESJE;0;8.260;253;Nemski Rovt;R 08x4;660;30;586;1;29;2;1;4;7;8;PLDP;;;
RT;909;1128;VRESJE - SORICA;0;9.342;;;P;150;2;139;2;5;2;0;0;0;1;PLDP;;;
RT;909;1129;SORICA - PETROVO BRDO;0;4.250;540;Petrovo brdo 3;R 07x1;200;46;141;0;10;0;3;0;0;2;PLDP;;;
RT;910;1130;SORICA - PODROST;0;5.339;541;Spodnja Sorica;R 07x1;430;50;343;13;11;8;0;2;3;10;PLDP;;;
RT;911;1123;RUDNO - ROVTARICA;0;11.510;545;Rudno 3;R 07x1;350;2;314;0;21;3;3;3;4;6;PLDP;;;
RT;911;1124;ROVTARICA - VRESJE;0;7.789;;;P;15;0;13;0;2;0;0;0;0;0;PLDP;;;
RT;912;7302;ZALI LOG - DAVCA;0;7.856;;;P;410;15;384;3;3;3;2;0;0;3;PLDP;;;
RT;912;7350;DAVCA - NOVAKI;0;3.065;;;P;520;10;489;4;10;4;3;0;0;4;PLDP;;;
RT;912;3105;NOVAKI - CERKNO;0;10.153;;;P;720;15;674;6;15;6;4;0;0;6;PLDP;;;
RT;914;1372;POSTOJNA - RAKOV.SKOC.;0;4.081;;;P;1.500;21;1.226;44;119;68;12;4;6;45;PLDP;;;
RT;914;2402;RAKOV SKOCJAN - PODSKRAJNIK;0;7.085;152;Zelse;R 09x4;160;6;138;1;8;5;1;1;0;3;PLDP;;;
RT;915;0363;IL.BISTRICA (DO PODGRAJSKE UL.);0;182;;;P;10.000;110;9.120;75;550;75;20;20;30;88;PLDP;;;
RT;915;1376;IL.BISTRICA - GRDA DRAGA;0;21.260;519;Ilirska Bistrica;R 11x4;700;10;567;1;49;19;44;8;2;32;PLDP;;;
RT;915;2427;GRDA DRAGA -  PUDOB;0;28.100;498;Kozarisce;R 08x1;70;6;59;0;0;0;0;2;3;3;PLDP;;;
RT;916;3653;DRAGARJI - MEDVEDJEK-DRAGA;0;17.209;;;P;30;1;26;1;2;0;0;0;0;0;PLDP;;;
RT;917;3602;KOCEVJE - ZELJNE;0;2.923;;;P;820;2;764;2;30;10;10;1;1;9;PLDP;;;
RT;917;3621;ZELJNE - ROG-BAZA-PODTURN;0;28.884;467;Zeljne;R 09x1;360;3;331;0;18;5;0;3;0;3;PLDP;;;
RT;918;3652;KOT - GRGELJ;0;12.314;588;Dol pri Pregradu;R 08x1;200;10;178;1;11;0;0;0;0;0;PLDP;;;
RT;918;3617;GRGELJ - FARA;0;11.100;749;Fara;R 09x1;80;6;70;0;4;0;0;0;0;0;PLDP;;;
RT;919;1341;PODZEMELJ - DOLENJCI;0;9.450;372;Krasinec;R 09x4;940;5;880;5;31;15;2;1;1;7;PLDP;;;
RT;919;1466;ZUNICI - VINICA;0;10.340;373;Vinica 1;R 09x4;620;10;549;10;27;22;1;0;1;10;PLDP;;;
RT;919;1343;VINICA - STARI TRG;0;20.220;374;Vinica 2;R 05x1;200;5;184;5;6;0;0;0;0;2;PLDP;;;
RT;920;5899;GABRJE - TRDINOV VRH;0;11.279;;;P;30;1;27;0;1;0;1;0;0;1;PLDP;;;
RT;921;4306;KANDRSE - VACE-SP.HOTIC;0;7.616;181;Vace;R 08x4;810;14;736;3;43;8;5;0;1;6;PLDP;;;
RT;923;1087;STAHOVICA - KAM.BISTRICA;0;8.210;780;Kamniska Bistrica;R 10x4;515;14;465;8;20;5;2;0;1;6;PLDP;;;
RT;924;3559;PODLOM - KR.RAK;0;4.540;169;Kalise;R 08x4;360;4;336;0;15;2;2;0;1;2;PLDP;;;
RT;924;3559;KR.RAK - LUCE;4.540;15.971;;;P;300;2;287;0;7;4;0;0;0;1;PLDP;;;
RT;926;5501;SOLCAVA - PODOLSEVA-SLEME;0;10.425;;;P;40;0;36;1;1;1;1;0;0;1;PLDP;;;
RT;926;6519;SLEME - KOPRIVNA;0;5.917;;;P;50;0;44;1;2;1;2;0;0;2;PLDP;;;
RT;926;6506;KOPRIVNA - CRNA;0;7.980;477;Pristava;R 08x4;350;4;314;4;11;6;8;1;2;9;PLDP;;;
RT;927;5502;ZIBOVT - SV.DUH-PODOLSEVA;0;10.345;;;P;40;0;36;1;1;1;1;0;0;1;PLDP;;;
RT;928;1253;MOZIRJE - GOLTE;0;4.350;66;Brezje;R 11x4;1.375;14;1.256;9;59;12;10;9;6;21;PLDP;;;
RT;929;1332;SP.HOCE - ZG.HOCE;0;3.300;912;Spodnje Hoce;QLTC8;4.406;40;3.976;35;294;23;29;2;7;40;PLDP;;;
RT;929;1332;ZG. HOCE - POHORSKA VZPENJACA;3.300;16.575;495;Hocko Pohorje;QLD5;1.230;28;1.087;11;61;17;22;3;1;22;PLDP;;;
RT;929;1409;ODCEP ZA AREH ;0;4.950;;;P;490;4;449;10;15;7;5;0;0;8;PLDP;;;
RT;929;7070;AREH-SUMIK - OSANKARICA-LUKANJA;0;20.920;;;P;35;0;29;0;2;2;2;0;0;1;PLDP;;;
RT;930;7065;PESEK - LUKANJA;0;9.450;;;P;160;2;138;3;5;4;4;2;2;7;PLDP;;;
RT;930;7065;LUKANJA - OPLOTNICA;9.450;18.820;459;Oplotnica;R 11x4;910;12;797;4;57;25;10;3;2;15;PLDP;;;
RT;931;1354;RIBNICA - RIBNISKA KOCA;0;9.710;;;P;120;0;114;2;2;1;1;0;0;2;PLDP;;;
RT;932;6924;SL.GRADEC - SPOLE;0;4.500;;;P;1.260;3;1.223;4;19;11;0;0;0;4;PLDP;;;
RT;932;6924;SPOLE - PUNGART;4.500;15.180;;;P;220;0;215;0;3;2;0;0;0;0;PLDP;;;
RT;933;1193;BREG  -  LISCA;0;4.650;454;Breg 1;R 10x4;500;9;448;2;19;17;4;0;1;7;PLDP;;;
RT;933;1193;LISCA - JURKLOSTER;4.650;12.186;287;Jurkloster;R 10x4;360;3;319;4;16;13;3;2;0;7;PLDP;;;
RT;934;6838;SEZANA - LIPICA;0;3.494;57;Sezana 2;QLD5;1.898;31;1.766;10;38;37;7;6;3;21;PLDP;;;
RT;934;6840;LIPICA - LOKEV;0;4.139;75;Lokev 2;R 10x4;1.250;25;1.140;6;40;20;10;2;7;17;PLDP;;;
RT;935;9042;FRAM - KOPIVNIK;0;3.600;510;Kopivnik;R 11x4;655;3;576;2;54;14;6;0;0;7;PLDP;;;
RT;935;9042;KOPIVNIK - CESTNIK-AREH;3.600;13.900;;;P;50;2;46;1;1;0;0;0;0;0;PLDP;;;
RT;936;1063;COL - PREDMEJA;0;14.523;223;Malo Polje;R 04x1;600;0;562;3;30;3;2;0;0;3;PLDP;;;
RT;937;8710;BRESTRNICA - GAJ-SV. JURIJ;0;14.162;;;P;50;0;47;0;1;2;0;0;0;0;PLDP;;;
RT;938;2503;CERMOSNJICE - KOMARNA V.-GRICICE;0;6.317;;;P;50;3;44;0;2;1;0;0;0;0;PLDP;;;
RT;940;1018;MATAVUN - VREME;0;3.707;207;Vreme;R 11x4;840;13;748;3;54;17;4;1;0;7;PLDP;;;
RT;940;3214;ZAVRHEK - ARTVIZE;0;14.830;589;Zavrhek;R 11x4;490;2;449;1;29;7;1;1;0;3;PLDP;;;
RT;940;3214;ARTVIZE - PREGARJE;14.830;23.588;593;Pregarje-4;R 11x4;240;1;218;1;16;2;0;1;1;2;PLDP;;;
RT;940;3213;PREGARJE - HARIJE;0;7.696;591;Pregarje-2;R 08x1;510;9;466;1;27;2;3;1;1;4;PLDP;;;
RT;941;1541;GRABONOS - RADENCI;0;7.399;343;Kapelski Vrh;QLD5;2.084;37;1.879;15;96;36;16;3;2;25;PLDP;;;
