Kat. ceste;Stev. ceste;Stev. odseka;Prometni odsek;Stac. zacetka;Stac. konca;Stevno mesto;Ime stevnega mesta;Tip stetja;Vsa vozila (PLDP);Motorji;Osebna vozila;Avtobusi;Lah. tov. < 3,5t;Sr. tov.  3,5-7t;Tez. tov. nad 7t;Tov. s prik.;Vlacilci;NOO;TIP
R2;451;1448;ARJA VAS - ZALEC;0;2.090;70;Zalec;QLD5;6.923;41;6.059;41;328;164;143;64;83;214;PLDP
R2;452;0368;HRUSICA - PLAVZ;0;2.450;530;Jesenice zahod;QLD5;6.801;77;5.998;208;262;95;73;27;61;312;DIST
R2;452;0368;PLAVZ - JESENICE;2.450;4.250;;;P;12.000;110;11.035;200;380;100;80;25;70;204;PLDP
R2;452;0368;JESENICE - JAVORNIK;4.250;6.400;531;SL Javornik;QLTC10;15.485;131;14.050;182;775;141;83;23;100;352;DIST
R2;452;0206;JAVORNIK - ZIROVNICA;0;5.013;603;Moste pri Zirovnici;QLD5;6.123;82;5.521;85;242;56;43;32;62;200;DIST
R2;452;0207;ZIROVNICA - LESCE;0;4.957;557;Vrba ;QLD5;6.756;69;6.141;65;268;65;53;30;65;199;DIST
R2;452;0208;LESCE - RADOVLJICA;0;2.820;632;Radovljica;QLD6;6.857;95;6.175;14;449;51;49;8;16;87;WIM
R2;452;0208;RADOVLJICA - PODVIN;2.820;5.400;697;Radovljica 2;QLD5;3.309;81;2.906;94;180;24;19;2;3;90;DIST
R2;452;0208;PODVIN - CRNIVEC;5.400;7.423;773;Podvin;ROCNO;3.550;60;3.225;85;130;30;10;5;5;53;PLDP
R2;454;1400;MB AC - MIKLAVZ;0;3.000;20;Miklavz sever;QLTC8;12.987;88;11.864;99;737;96;56;15;32;119;PLDP
R2;454;1400;MIKLAVZ - HAJDINA;3.000;17.670;606;Starse;QLD6;5.709;41;5.228;67;249;41;45;14;24;83;PLDP
R2;454;1519;ZLATOLICJE – PRIKLJ. ZLATOLICJE ;0;1.560;;;P;1.000;2;879;4;30;20;41;9;15;41;PLDP
R2;454;1495;HAJDINA  (Mariborska c.- Gomile) ;0;2.060;639;Zgornja Hajdina;QLTC10;10.466;72;9.342;43;665;119;80;41;104;173;PLDP
R3;601;7507;BORJANA - PODBELA;0;2.800;;;P;180;4;167;2;5;1;1;0;0;2;PLDP
R3;601;7507;PODBELA - ROBIDISCE;2.800;9.735;;;P;60;2;55;0;3;0;0;0;0;0;PLDP
R3;602;1032;STARO SELO - BREGINJ-MOST;0;16.725;93;Staro selo - Breginj;ROCNO;900;5;821;8;40;15;10;0;1;12;PLDP
R3;603;1041;MOST NA SOCI - USNIK;0;4.271;532;Kozarsce;QLD5;930;30;792;3;44;26;25;3;7;25;PLDP
R3;604;5701;ROCINJ - LIG;0;9.995;528;Rocinj;ROCNO;220;3;199;0;14;2;1;1;0;2;PLDP
R3;605;5702;KAMBRESKO - SOLARJI;0;10.770;529;Kambresko;ROCNO;80;3;71;0;5;1;0;0;0;0;PLDP
R3;605;5702;SOLARJI - LIVEK;10.770;19.538;;;P;60;5;53;0;2;0;0;0;0;0;PLDP
R3;605;1545;SOLARJI-MEJA ITALIJA;0;324;;;P;40;2;36;0;2;0;0;0;0;0;PLDP
R3;606;5703;KANAL - LIG-MISCEK-NEBLO;0;35.376;455;Kanal;ROCNO;330;7;301;2;16;3;1;0;0;2;PLDP
R3;607;5723;PREVAL - GRGAR-CEPOVAN;0;14.133;98;Grgar;ROCNO;780;10;703;4;45;16;2;0;0;6;PLDP
R3;608;1067;SOLKAN - GRGAR;0;3.000;599;Solkan 2;QLD5;3.598;40;3.263;10;182;48;46;3;6;42;PLDP
R3;608;1067;GRGAR - LOKVE;3.000;19.400;225;Solkan - Lokve;ROCNO;1.300;45;1.113;8;84;30;15;5;0;20;PLDP
R3;608;1065;LOKVE - CEPOVAN;0;5.440;224;Lokve;ROCNO;190;15;155;0;13;3;1;1;2;3;PLDP
R3;608;1068;CEPOVAN - DOL.TREBUSA;0;10.870;449;Dolenja Trebusa 2;ROCNO;310;20;261;0;22;5;1;1;0;2;PLDP
R3;609;2117;AJDOVSCINA - PREDMEJA;0;12.996;456;Lokavec;ROCNO;660;20;594;2;30;10;4;0;0;5;PLDP
R3;609;1064;PREDMEJA - LOKVE;0;11.575;;;P;120;15;91;1;4;9;0;0;0;2;PLDP
R3;609;1066;CEPOVAN - MOST NA SOCI;0;13.220;534;Lazi;ROCNO;190;7;171;0;7;2;3;0;0;2;PLDP
R3;610;1370;D.TREBUSA - SP.IDRIJA;0;21.990;390;Dolenja Trebusa;ROCNO;140;3;126;0;9;1;1;0;0;1;PLDP
R3;610;1371;PECNIK(MAROF) - ZIRI;0;10.546;;;P;1.000;8;938;9;24;8;8;3;2;13;PLDP
R3;611;1024;DORNBERK - SELO;0;5.150;208;Batuje;QLD5;1.787;23;1.576;9;105;32;31;4;7;33;PLDP
R3;612;1042;PLAVE - GONJACE;0;6.190;213;Plave;ROCNO;840;25;687;8;50;10;60;0;0;35;PLDP
R3;613;1437;AJSEVICA - KROMBERK;0;3.100;209;Kromberk;QLTC10;12.774;97;11.486;37;814;149;68;32;91;156;PLDP
R3;613;1437;KROMBERK - NOVA GORICA;3.100;3.960;;;P;18.000;100;16.110;70;880;455;135;130;120;345;PLDP
R3;614;1046;PRIKLJ. SEMPETER - SEMPETER (POLJE);0;1.086;;;P;2.500;60;2.235;5;100;30;40;10;20;47;PLDP
R3;614;5733;SEMPETER (POLJE) - VRTOJBA;0;860;;;P;3.000;50;2.600;5;200;35;80;15;15;68;PLDP
R3;614;1550;VRTOJBA -  D.VRTOJBA;0;1.300;;;P;7.000;50;6.240;20;450;70;100;20;50;116;PLDP
R3;614;1550;D.VRTOJBA -  GORNJI MIREN;1.300;3.064;908;Vrtojba;QLD6;6.902;51;6.199;19;402;66;101;17;47;112;PLDP
R3;614;1408;GORNJI MIREN - MIREN;0;551;470;Miren;QLD5;5.827;77;5.284;17;256;60;97;16;20;90;PLDP
R3;614;1047;MIREN - OPATJE SELO;0;7.771;559;Miren-3;ROCNO;1.300;45;1.055;18;100;35;40;5;2;39;PLDP
R3;614;1048;OPATJE SELO - KOMEN;0;14.885;215;Kostanjevica;QLD5;466;18;398;4;27;9;7;1;2;9;PLDP
R3;614;1049;KOMEN - KOBJEGLAVA;0;4.540;216;Tomacevica;QLD5;811;27;680;4;54;19;22;2;3;20;PLDP
R3;614;1049;KOBJEGLAVA - STANJEL;4.540;8.700;23;Kobjeglava;ROCNO;1.150;30;964;7;70;40;35;2;2;31;PLDP
R3;614;1050;STANJEL - MANCE;0;11.750;217;Mance;QLD5;1.002;24;871;5;43;24;31;2;2;25;PLDP
R3;615;5736;TRI HISE - PRIKLJ. VOGRSKO;0;2.850;252;Vogrsko;QLTC10;5.350;35;4.502;15;450;118;78;36;116;164;PLDP
R3;615;5736;PRIKLJ.  VOGRSKO - VOLCJA DRAGA;2.850;6.257;473;Vogrsko 2;QLD6;2.759;26;2.383;5;209;36;61;15;24;33;WIM
R3;615;5740;VOLCJA DRAGA - RENCE;0;3.200;472;Bukovica;QLD5;2.102;30;1.860;9;90;55;35;10;13;47;PLDP
R3;615;5740;RENCE - GORNJI MIREN;3.200;5.754;560;Bilje;ROCNO;3.850;50;3.410;19;195;100;48;15;13;70;PLDP
R3;616;1056;GORJANSKO - KLARICI;0;10.090;422;Brestovica;ROCNO;260;15;214;0;20;10;1;0;0;3;PLDP
R3;617;1054;KOMEN - GORJANSKO;0;3.163;218;Komen;QLD6;1.753;44;1.599;5;87;10;6;1;1;8;PLDP
R3;617;1055;GORJANSKO - ZEKENC;0;2.969;783;Gorjansko;ROCNO;1.100;40;964;1;70;20;4;1;0;7;PLDP
R3;618;6807;BRANIK - KOMEN;0;7.725;457;Branik 1;ROCNO;820;21;731;2;40;20;4;1;1;8;PLDP
R3;618;6805;KOMEN  - KRAJNA VAS;0;8.130;458;Volcji Grad;ROCNO;850;20;742;1;58;22;5;1;1;9;PLDP
R3;618;6804;KRAJNA VAS - DUTOVLJE;0;2.320;791;Krajna vas;ROCNO;1.420;27;1.220;9;90;53;18;1;2;25;PLDP
R3;619;1025;DUTOVLJE - REPENTABOR;0;5.422;419;Dol pri Vogljah;QLD;1.627;27;1.474;4;68;30;18;2;4;20;PLDP
R3;620;6831;STORJE - STANJEL;0;11.249;453;Kazlje;QLD5;702;15;594;4;48;20;16;3;2;17;PLDP
R3;621;1412;KALCE - PODKRAJ;0;15.000;497;Hrusica;QLD5;469;17;395;2;24;14;13;3;1;13;PLDP
R3;621;1412;PODKRAJ - COL;15.000;19.927;;;P;750;15;567;5;100;45;10;3;5;21;PLDP
R3;622;6848;GORICE - KOSANA;0;9.432;80;Vremski Britof 2;ROCNO;600;9;492;1;45;18;13;3;19;24;PLDP
R3;622;6848;KOSANA - KAL;9.432;16.252;21;Neverke;ROCNO;1.315;12;1.127;1;94;38;21;6;16;32;PLDP
R3;623;3718;KASTELEC - PODGORJE;0;10.928;505;Podgorje;ROCNO;420;5;388;4;14;5;3;0;1;5;PLDP
R3;624;3721;LOKA - PODPEC-RAKITOVEC;0;15.513;501;Rakitovec;ROCNO;115;9;89;4;5;8;0;0;0;3;PLDP
R3;625;1061;BERTOKI - SV. ANTON;0;6.900;221;Vrtine;QLD6;5.262;47;4.917;13;244;26;12;1;2;19;PLDP
R3;625;1061;SV. ANTON - GRACISCE;6.900;14.206;772;Sv. Anton;ROCNO;1.650;20;1.538;6;70;10;5;1;0;8;PLDP
R3;626;3726;GRACISCE - BREZOVICA;0;8.517;732;Brezovica;ROCNO;90;4;83;0;2;1;0;0;0;0;PLDP
R3;627;3716;CRNI KAL  -  OSP;0;4.220;770;Gabrovica;QLD5;746;23;640;2;35;26;18;1;1;16;PLDP
R3;628;1427;SECOVLJE - DRAGONJA;0;3.006;702;Dragonja;QLD5;2.286;41;2.034;18;114;50;25;2;2;33;PLDP
R3;629;1381;VALETA;0;793;;;P;10.600;130;9.932;55;350;80;40;3;10;68;PLDP
R3;629;1479;VALETA - BELI KRIZ-PIRAN;0;1.625;192;Beli kriz;QLD5;5.210;120;4.673;37;261;74;36;1;8;54;PLDP
R3;630;1069;PREM - CELJE;0;5.930;226;Prem;ROCNO;270;9;228;1;29;3;0;0;0;1;PLDP
R3;630;1069;CELJE - PREGARJE;5.930;11.840;592;Pregarje-3;ROCNO;170;2;147;0;21;0;0;0;0;0;PLDP
R3;630;1069;PREGARJE - OBROV;11.840;18.596;590;Pregarje-1;ROCNO;380;13;345;0;19;0;3;0;0;2;PLDP
R3;630;1070;OBROV - GOLAC;0;8.650;527;Golac;ROCNO;170;2;137;1;13;1;6;4;6;10;PLDP
R3;631;3223;STAROD - MEJA RH;0;3.130;790;Starod;ROCNO;25;0;22;0;0;2;1;0;0;1;PLDP
R3;632;1378;IL.BISTRICA - ZABICE;0;9.570;396;Vrbovo;QLD6;2.046;17;1.903;10;92;11;10;2;1;13;PLDP
R3;632;1378;ZABICE - NOVOKRACINE;9.570;17.660;789;Novokracine;ROCNO;280;6;258;3;10;3;0;0;0;2;PLDP
R3;632;3224;JELSANE - NOVOKRACINE;0;3.441;523;Novokracine;ROCNO;400;5;368;5;12;9;0;0;1;5;PLDP
R3;633;1099;BITNJE - JEREKA;0;1.934;239;Jereka;ROCNO;1.653;30;1.469;15;82;36;18;3;0;24;PLDP
R3;633;1098;JEREKA - JEZERO;0;6.800;9;Srednja vas v Bohinju;QLD6;1.134;19;1.005;12;69;12;13;2;2;17;PLDP
R3;634;1104;JAVORNIK - GORJE;0;8.264;241;Kocna;QLD5;2.008;37;1.836;14;80;19;15;2;5;77;WIM
R3;634;1094;GORJE - BLED;0;3.430;235;Spodnje Gorje;QLD5;4.131;58;3.710;64;187;56;45;6;5;68;PLDP
R3;635;1121;LESCE - K.GORICA-LIPNICA;0;9.966;250;Kamna Gorica;QLD5;1.854;37;1.648;20;83;34;27;3;2;32;PLDP
R3;635;1122;LIPNICA - KROPA;0;2.000;251;Kamna Gorica 2;ROCNO;1.150;15;1.035;28;50;13;5;2;2;20;PLDP
R3;635;1122;KROPA - RUDNO;2.000;15.217;544;Rudno 2;ROCNO;800;25;706;5;40;5;17;1;1;13;PLDP
R3;635;1127;RUDNO - CESNJICA;0;2.270;543;Rudno 1;ROCNO;1.100;20;985;5;55;8;20;2;5;18;PLDP
R3;636;1126;LIPNICA - OVSISE;0;4.500;254;Kamna Gorica 3;ROCNO;1.800;14;1.576;15;67;32;51;21;24;66;PLDP
R3;636;1126;OVSISE - GOBOVCE;4.500;5.944;547;Gobovce;ROCNO;2.600;8;2.057;10;190;70;150;60;55;165;PLDP
R3;636;1529;PODTABOR - ZVIRCE;0;2.571;549;Podtabor-2;QLD6;2.216;57;1.657;8;167;46;206;17;58;162;PLDP
R3;638;1131;ZIROVNICA - BEGUNJE;0;6.290;256;Zabreznica;QLD6;3.017;37;2.786;28;129;16;16;2;3;26;PLDP
R3;638;1132;BEGUNJE - BISTRICA(TRZIC);0;10.420;257;Begunje 2;ROCNO;950;25;829;11;60;15;10;0;0;13;PLDP
R3;639;1141;LJ(SENTVID - SMARTNO);0;3.000;325;LJ Tacen;QLTC10;11.278;128;10.224;149;679;46;26;14;12;102;PLDP
R3;639;1141;LJ(SMARTNO) - VODICE;3.000;10.800;260;Povodje;QLD6;2.601;49;2.354;25;136;15;12;4;6;26;PLDP
R3;639;1142;VODICE ;0;4.000;464;Vodice;QLD6;3.280;33;2.826;20;250;54;52;14;31;73;PLDP
R3;639;1142;VODICE - SP.BRNIK;4.000;5.100;261;Spodnji Brnik;ROCNO;2.150;30;1.745;25;230;35;45;10;30;65;PLDP
R3;639;1143;SP.BRNIK - CERKLJE;0;4.558;669;Zgornji Brnik;QLD6;2.949;26;2.533;35;244;30;48;13;20;66;PLDP
R3;640;1373;RAKEK - LOGATEC;0;14.035;392;Laze pri Logatcu;QLD5;714;16;591;13;36;24;24;2;8;29;PLDP
R3;641;1369;LJUBLJANICA - POL.GRADEC;0;9.100;;;P;300;20;203;8;30;20;14;2;3;18;PLDP
R3;641;1369;POL.GRADEC - DOBROVA;9.100;19.500;389;Log pri Polhovem Gradcu;QLD5;2.579;40;2.250;21;154;55;48;5;6;51;PLDP
R3;641;1369;DOBROVA - LJ(DOLGI MOST);19.500;23.456;598;Dobrova;QLD6;7.308;79;6.591;53;436;47;67;13;22;87;PLDP
R3;642;1146;VRHNIKA - PODPEC;0;16.678;265;Borovnica;QLD6;2.782;29;2.531;11;141;19;23;7;21;37;PLDP
R3;642;1147;PODPEC - IG;0;8.960;266;Jezero;ROCNO;1.000;30;847;8;70;10;20;5;10;25;PLDP
R3;642;1150;IG;0;820;;;P;3.300;45;2.785;40;320;30;40;20;20;68;PLDP
R3;642;1360;IG - LJ (PERUZZIJEVA);0;7.413;383;Ig 2;QLD6;6.350;35;5.851;34;337;25;32;23;13;127;WIM
R3;643;1436;PODPEC - RAKITNA;0;11.200;700;Preserje;QLD5;1.289;42;1.145;13;45;21;19;1;3;22;PLDP
R3;643;1362;RAKITNA - CERKNICA;0;18.195;563;Rakitna-2;ROCNO;300;3;268;2;15;10;2;0;0;4;PLDP
R3;644;1356;LJ(SMARTIN.) - PRIKLJ. SNEBERJE;0;2.745;747;LJ Smartno;QLTC10;11.495;116;10.542;127;624;40;21;9;16;88;PLDP
R3;644;1356;PRIKLJ. SNEBERJE - SENTJAKOB;2.745;3.931;380;Sneberje;QLTC8;9.656;107;8.782;75;566;51;35;9;31;85;PLDP
R3;644;1357;SENTJAKOB - DOMZALE;0;6.180;381;Podgorica;QLD6;8.535;62;7.761;45;512;49;55;17;34;88;PLDP
R3;644;1358;DOMZALE - DUPLICA;0;6.090;382;Nozice;QLTC10;9.057;54;8.041;68;606;87;84;14;103;161;PLDP
R3;645;1188;LJ(LITIJSKA) - ZADVOR;0;2.672;692;Zadvor;QLD6;6.054;46;5.274;75;454;75;50;21;59;122;PLDP
R3;645;1189;ZADVOR - SMARTNO P.LITIJI;0;26.433;437;Besnica;QLD;1.198;24;1.039;4;41;54;34;1;1;6;WIM
R3;646;1194;SKOFLJICA  -  SMARJE-SAP;0;3.726;;;P;1.000;25;843;40;60;15;10;5;2;29;PLDP
R3;646;1443;SMARJE - SAP - CIKAVA;0;2.761;288;Smarje - Sap;QLD6;4.470;45;3.973;45;293;34;40;16;24;71;PLDP
R3;646;1444;CIKAVA  -  GROSUPLJE;0;2.141;273;Cikava;QLTC8;12.769;33;11.249;89;988;133;89;102;86;226;PLDP
R3;646;1195;GROSUPLJE - IVANCNA GOR.;0;14.046;436;Zgornja Draga;QLD5;1.982;36;1.740;23;110;34;29;5;5;77;WIM
R3;647;1172;PEROVO - GROSUPLJE;0;1.480;561;Grosuplje;QLD6;6.207;17;5.466;92;398;58;80;43;53;151;PLDP
R3;647;1151;GROSUPLJE;0;308;;;P;8.600;85;7.905;110;290;65;90;30;25;139;PLDP
R3;647;1173;GROSUPLJE - MLACEVO;0;2.317;275;Veliko Mlacevo;QLD5;6.439;42;5.722;38;446;66;88;19;18;96;PLDP
R3;647;1174;MLACEVO - PLESIVICA;0;3.230;276;Veliko Mlacevo 2;ROCNO;2.880;25;2.661;9;140;20;15;6;4;22;PLDP
R3;647;1174;PLESIVICA - KRKA;3.230;15.062;;;P;400;5;366;2;20;3;2;1;1;4;PLDP
R3;647;1368;MLACEVO - VIDEM;0;12.000;388;Malo Mlacevo;QLD5;2.946;15;2.583;21;203;41;55;15;13;62;PLDP
R3;647;1368;VIDEM - RASICA;12.000;18.935;784;Predstruge;ROCNO;1.380;16;1.153;21;93;49;35;7;6;44;PLDP
R3;648;2912;VIDEM - PRI CERKVI STRUGE;0;10.392;785;Kompolje;ROCNO;1.270;7;1.166;10;52;21;6;4;4;16;PLDP
R3;648;3601;PRI CERKVI STRUGE - ZVIRCE;0;4.800;461;Zvirce 1;ROCNO;250;9;212;3;12;10;4;0;0;5;PLDP
R3;648;3601;ZVIRCE - SMUKA;4.800;14.695;463;Zvirce 3;ROCNO;130;4;118;0;4;4;0;0;0;1;PLDP
R3;649;2915;ZAGRADEC - AMBRUS-ZVIRCE;0;10.951;462;Zvirce 2;ROCNO;270;3;242;0;16;9;0;0;0;2;PLDP
R3;650;1159;ZUZEMBERK - PLUSKA;0;13.762;269;Dobrava;QLD5;687;14;584;9;37;12;25;3;3;22;PLDP
R3;651;1198;TREBNJE - MIRNA PEC;0;8.550;290;Mirna Pec;QLD6;1.304;9;1.168;9;70;15;24;4;5;24;PLDP
R3;651;1198;MIRNA PEC - NM(BUCNA VAS);8.550;15.879;;;P;2.000;20;1.826;13;80;20;30;5;6;31;PLDP
R3;651;0399;NOVO MESTO (BUCNA VAS - KRKA);0;1.090;;;P;13.200;45;11.835;40;800;200;80;90;110;222;PLDP
R3;651;0252;PRIKLJ. NM ZAHOD - V. BUCNA VAS;0;1.900;194;NM Karteljevo;QLTC8;6.822;23;5.961;40;543;83;57;56;59;134;PLDP
R3;651;0252;V. BUCNA VAS - NM BUCNA VAS;1.900;2.710;;;P;9.550;25;8.560;40;650;90;50;65;70;144;PLDP
R3;652;1457;MORAVCE - CATEZ;0;6.200;283;Catez;QLD5;349;6;301;1;19;10;10;0;2;9;PLDP
R3;652;1457;CATEZ - TREBNJE;6.200;16.117;173;Kamni Potok;ROCNO;1.900;17;1.584;6;160;69;30;14;20;53;PLDP
R3;653;1363;SODRAZICA - HRIB;0;11.150;385;Travna gora;ROCNO;1.330;5;1.205;7;75;30;3;2;3;14;PLDP
R3;653;1364;HRIB - PODPLANINA;0;18.860;506;MP Podplanina;ROCNO;37;3;32;0;1;1;0;0;0;0;PLDP
R3;654;3611;STALCERJI - KOC. REKA;0;5.835;465;Kocevska Reka;QLD6;957;16;823;6;61;8;12;21;10;30;PLDP
R3;655;6643;DOL. VAS  -  GOTEN. - KOC. REKA;0;16.525;162;Grcarice;ROCNO;900;10;847;3;5;6;3;20;6;20;PLDP
R3;656;3651;KOCEVSKA REKA - BOROVEC;0;6.035;;;P;200;5;189;4;2;0;0;0;0;2;PLDP
R3;656;3619;BOROVEC  -  DRAGARJI;0;3.498;;;P;50;1;44;1;4;0;0;0;0;0;PLDP
R3;656;3650;DRAGARJI - GOZDNA CESTA (OSILNICA);0;1.371;;;P;5;0;3;0;0;0;2;0;0;1;PLDP
R3;656;3650;GOZDNA CESTA (OSILNICA) - OSILNICA;1.371;10.619;;;P;50;3;40;0;5;1;1;0;0;1;PLDP
R3;657;3610;PETRINA - GRIVAC-MIRTOVICI;0;11.325;743;Petrina 2;QLD3;231;8;195;5;20;2;1;0;0;3;PLDP
R3;657;1345;BOSLJIVA LOKA - OSILNICA;0;9.520;445;Osilnica;ROCNO;200;2;185;0;8;5;0;0;0;1;PLDP
R3;658;2517;DOBLICE - SV.ANA-STARI TRG;0;9.865;468;Stari trg;ROCNO;600;15;533;0;35;12;2;1;2;5;PLDP
R3;658;1450;STARI TRG ;0;1.203;;;P;620;10;579;1;20;10;0;0;0;2;PLDP
R3;658;1433;STARI TRG - BREZOVICA;0;8.464;452;Predgrad;QLD6;582;11;501;1;45;8;9;4;3;11;PLDP
R3;659;3616;STARI TRG - KOT;0;3.599;;;P;250;5;209;8;18;6;1;1;2;7;PLDP
R3;659;2515;KOT - SODEVCI;0;780;509;MP Sodevci;ROCNO;31;3;13;0;15;0;0;0;0;0;PLDP
R3;660;1179;CRNOMELJ - DOLENJCI;0;9.810;281;Crnomelj;QLD6;2.084;13;1.947;2;85;13;16;5;3;16;PLDP
R3;660;1342;DOLENJCI - VRHOVCI;0;3.680;451;Dolenjci 2;ROCNO;900;8;835;2;35;10;8;1;1;8;PLDP
R3;660;1342;VRHOVCI - ZUNICI;3.680;8.730;;;P;400;2;382;2;10;2;1;0;1;2;PLDP
R3;660;1342;ZUNICI - MP ZUNICI;8.730;9.390;508;MP Zunici;ROCNO;27;0;26;0;1;0;0;0;0;0;PLDP
R3;661;1210;MEJA RH - KRMACINA - DRASICI;0;5.000;301;Drasici;ROCNO;530;0;479;4;35;5;5;1;1;6;PLDP
R3;661;1210;DRASICI - METLIKA;5.000;9.270;745;Drasici;QLD5;671;8;604;3;32;9;13;1;1;11;PLDP
R3;662;5407;METLIKA - RADOVICI;0;3.000;;;P;850;5;764;8;45;18;8;1;1;12;PLDP
R3;662;5407;RADOVICI - MP BOZAKOVO;3.000;8.130;525;MP Bozakovo;ROCNO;18;0;15;0;1;2;0;0;0;0;PLDP
R3;663;5401;BUSINJA VAS - RADOVICA;0;4.594;;;P;200;4;165;1;10;11;9;0;0;7;PLDP
R3;663;5404;RADOVICA - OSTRIZ;0;3.500;;;P;100;0;92;0;7;1;0;0;0;0;PLDP
R3;664;2501;GABER -  URSNA S. - NOVO M.;0;22.148;164;Ljuben;QLD5;1.703;8;1.558;10;86;14;22;3;2;21;PLDP
R3;665;1191;LJUBEZ V LAZIH - SOPOTA;0;15.100;;;P;230;2;210;2;2;8;5;1;0;6;PLDP
R3;665;1191;SOPOTA - RADECE;15.100;28.032;285;Jagnjenica;QLD5;1.185;27;1.014;8;90;15;28;2;1;22;PLDP
R3;666;8115;SOPOTA - PODKUM-ZAGORJE;0;10.370;703;Zagorje 3;ROCNO;1.110;7;983;5;45;15;45;5;5;34;PLDP
R3;667;1385;ZBURE - SMARJESKE TOPLICE;0;5.140;565;Zbure 2;QLD6;1.680;15;1.506;26;75;16;28;8;6;37;PLDP
R3;667;1385;SMARJESKE TOPLICE - DOLENJE KRONOVO;5.140;6.698;402;Smarjeske Toplice;QLD6;4.199;24;3.854;34;213;26;28;9;11;46;PLDP
R3;668;5846;GABRJE - RATEZ;0;5.581;475;Gabrje;ROCNO;910;1;900;0;7;2;0;0;0;7;WIM
R3;670;1244;BIZELJSKO  -  ORESJE;0;5.260;435;MP Bizeljsko (Oresje);ROCNO;190;9;123;5;34;8;10;1;0;9;PLDP
R3;671;2237;KRIZAJ - PODBOCJE-SUTNA;0;3.846;191;Podbocje;ROCNO;940;4;928;1;5;2;0;0;0;1;PLDP
R3;671;3921;SUTNA - PLANINA V PODBOCJU;0;10.050;;;P;20;0;18;1;1;0;0;0;0;0;PLDP
R3;672;1337;IMPOLJCA - ZAVRATEC;0;4.900;;;P;1.500;20;1.324;11;95;29;12;4;5;22;PLDP
R3;672;1338;ZAVRATEC - SMEDNIK;0;9.229;369;Raka;ROCNO;1.560;15;1.433;7;35;25;20;10;15;34;PLDP
R3;672;3927;SMEDNIK - ZAMESKO-KOSTANJEVICA;0;9.176;183;Dolenje Ravno;ROCNO;1.400;15;1.273;7;35;25;20;10;15;34;PLDP
R3;673;1340;DRNOVO - KRIZAJ;0;5.705;371;Malo Mrasevo;QLD6;2.682;29;2.361;11;160;28;62;16;15;61;PLDP
R3;674;1384;ZAVRATEC - SKOCJAN;0;10.495;401;Skocjan 2;ROCNO;1.080;15;935;8;80;28;12;1;1;16;PLDP
R3;675;1207;CATEZ OB SAVI - MOKRICE;0;7.479;184;Ribnica;ROCNO;730;10;631;6;40;9;28;2;4;22;PLDP
R3;675;1481;MOKRICE  -  OBREZJE - SLOV. VAS;0;2.687;677;MP Slovenska vas;QLD3;2.730;14;2.536;17;155;8;0;0;0;9;PLDP
R3;676;2204;SP. POHANCA - (R1-219);0;7.740;471;Artice;QLD6;1.892;16;1.699;25;102;14;24;5;7;33;PLDP
R3;676;2204;(R1-219) - KAPELE;7.740;10.120;;;P;900;6;767;15;65;28;5;5;9;23;PLDP
R3;676;2212;KAPELE ;0;1.028;;;P;900;8;765;15;70;25;5;5;7;21;PLDP
R3;676;2216;KAPELE - RAKOVEC;0;2.515;513;MP Rakovec;ROCNO;30;0;28;0;2;0;0;0;0;0;PLDP
R3;677;2203;MP  NOVA VAS - PISECE;0;6.019;515;MP Nova vas;ROCNO;50;0;48;0;2;0;0;0;0;0;PLDP
R3;677;2202;PISECE - ZG.POHANCA-KRSKO;0;17.355;185;Zgornja Pohanca;ROCNO;660;8;613;2;30;4;2;0;1;3;PLDP
R3;678;2215;ST.VAS - FIGAROV MOST;0;755;514;MP Stara vas;ROCNO;96;2;93;0;1;0;0;0;0;0;PLDP
R3;679;1192;RADECE - BREG;0;5.700;286;Loka;ROCNO;1.090;25;981;1;50;20;9;1;3;11;PLDP
R3;679;3909;BREG - SEVNICA;0;8.100;709;Breg;ROCNO;820;15;745;3;35;15;5;1;1;8;PLDP
R3;679;3909;SEVNICA - BLANCA;8.100;16.800;715;Gornje Brezovo;QLD6;1.711;13;1.581;3;89;9;12;2;2;12;PLDP
R3;679;3909;BLANCA - BRESTANICA;16.800;21.757;713;Brestanica;ROCNO;1.300;15;1.186;7;60;20;10;1;1;13;PLDP
R3;680;1223;RIMSKE TOPLICE - JURKLOSTER;0;15.040;769;Jurkloster 3;ROCNO;330;5;288;5;13;12;6;1;0;8;PLDP
R3;680;1224;JURKLOSTER - DEZNO;0;6.490;768;Jurkloster 2;ROCNO;390;5;342;3;14;15;9;1;1;10;PLDP
R3;681;4005;LASKO ;0;124;;;P;9.100;70;7.945;160;520;290;65;20;30;190;PLDP
R3;681;4006;LASKO - BREZE-SENTJUR;0;20.027;187;Sentrupert;ROCNO;380;5;349;5;11;4;0;2;4;7;PLDP
R3;681;7233;SENTJUR(PODGORA - NOVA V);0;1.271;;;P;1.500;45;1.346;36;65;8;0;0;0;17;PLDP
R3;682;1441;LOKE - LEDINSCICA;0;10.080;312;Ledinscica;ROCNO;220;3;162;1;20;15;15;2;2;13;PLDP
R3;683;1169;LESICNO - GOLOBINJEK;0;10.294;274;Lesicno;ROCNO;830;15;707;7;50;25;20;1;5;22;PLDP
R3;683;1414;IMENO - MP IMENO;0;1.015;415;MP Imeno;ROCNO;221;1;209;1;10;0;0;0;0;0;PLDP
