Kat. ceste;Štev. ceste;Štev. odseka;Prometni odsek;Stac. začetka;Stac. konca;Števno mesto;Ime števnega mesta;Tip štetja;Leto roč.  štetja;Vsa vozila (PLDP);Motorji;Osebna vozila;Avtobusi;Lah. tov. < 3,5t;Sr. tov.  3,5-7t;Tež. tov. nad 7t;Tov. s prik.;Vlačilci
R1;217;1209;DOBLIČE-KANIŽARICA;17.000;19.930;300;Blatnik;QLD;;1.502;20;1.352;5;88;14;13;6;4
R1;218;1211;METLIKA-PODZEMELJ;0;5.460;450;Podzemelj 3;ROČNO;05x1;3.700;60;3.245;45;200;65;25;25;35
R1;218;1212;PODZEMELJ-ČRNOMELJ;0;8.950;302;Podzemelj;QLD-3;;3.658;24;3.280;20;177;44;49;28;36
R1;218;1152;ČRNOMELJ;0;730;;;P;;11.000;50;10.250;60;350;150;70;30;40
R1;218;1213;ČRNOMELJ-KANIŽARICA;0;2.215;308;Kanižarica;QLD-6;;6.644;44;6.107;27;279;69;64;24;30
R1;218;1214;KANIŽARICA-VINICA;0;15.535;303;Dragatuš;QLD-3;;2.805;16;2.523;11;113;56;46;19;21
R1;218;1153;VINICA;0;160;;;P;;2.000;15;1.870;55;25;25;10;0;0
R1;218;1215;VINICA-MOST ČEZ KOLPO;0;850;154;MP Vinica;QLD-3;;1.016;11;915;11;65;5;6;3;0
R1;219;1236;SL.BISTRICA-POLJČANE;0;8.496;125;Zg.Brežnica;QLD-5;;5.634;47;4.763;31;279;190;130;89;105
R1;219;1410;POLJČANE;0;700;;;P;;6.450;45;5.415;60;300;250;200;80;100
R1;219;1237;POLJČANE-PODPLAT;0;9.189;126;Podplat;QLD-6;;4.615;32;3.833;19;288;103;146;83;111
R1;219;1239;MESTINJE-GOLOBINJEK;0;14.779;128;Podčetrtek;QLD-5;;5.640;45;4.871;27;285;160;109;67;76
R1;219;1240;GOLOBINJEK-BISTRICA;0;8.996;412;Hrastje ob Bistrici;ROČNO;08x1;2.622;9;2.195;22;184;79;40;37;56
R1;219;1421;BISTRICA OB SOTLII;0;720;;;P;;4.000;8;3.517;45;150;90;80;45;65
R1;219;1241;BISTRICA-BIZELJSKO;0;6.805;413;Bizeljsko;QLD-6;;2.064;27;1.635;10;162;42;62;58;68
R1;219;1242;BIZELJSKO-BREŽICE;0;16.000;129;Bukošek;QLD;;3.209;4;2.850;4;165;31;45;64;46
R1;219;1242;BREŽICE-ČATEŽ;16.000;17.570;366;Brežice;QLD-6;;11.811;58;10.573;88;646;129;131;94;92
R1;219;1480;ČATEŽ OB SAVI;0;1.188;;;P;;4.500;30;3.595;65;480;100;75;75;80
R1;220;1334;KRŠKO-SP.POHANCA;0;7.200;367;Dolenja vas;QLD-6;;6.579;38;5.888;42;331;69;107;42;62
R1;220;1334;SP.POHANCA-BREŽICE;7.200;12.715;;;P;;7.050;30;6.330;50;340;100;100;40;60
R1;221;1227;TROJANE-IZLAKE;0;6.652;314;Izlake;QLD-6;;6.000;49;5.261;50;379;46;56;55;104
R1;221;1218;IZLAKE-ZAGORJE;0;6.474;306;Kisovec;QLD-6;;8.460;55;7.559;80;438;89;68;47;124
R1;221;1219;ZAGORJE-BEVŠKO;0;5.358;307;Bevško;QLD-3;;3.816;12;3.521;35;168;34;31;4;11
R1;221;1220;BEVŠKO-TRBOVLJE;0;3.123;582;Trbovlje-Bevško;ROČNO;07x1;12.800;40;11.720;110;560;150;135;25;60
R1;221;1221;TRBOVLJE-HRASTNIK;0;8.967;309;Hrastnik;ROČNO;08x4;353;8;320;1;17;4;3;0;0
R1;221;1222;HRASTNIK-ŠMARJETA;0;9.650;310;Marno;QLD-6;08 QLD6;4.818;36;4.107;45;257;85;125;26;137
R1;222;1228;ZAGORJE-MOST ČEZ SAVO;0;1.885;583;Zagorje-most;ROČNO;07x1;8.050;10;7.085;90;435;180;95;65;90
R1;223;1229;BEVSKO-MOST ČEZ SAVO;0;1.220;127;Trbovlje 2;ROČNO;04x4;10.470;30;9.410;100;430;190;110;80;120
R1;224;1230;HRASTNIK-MOST ČEZ SAVO;0;1.500;584;Hrastnik-most;ROČNO;07x1;8.600;5;7.490;120;390;200;160;95;140
R1;225;1140;MENGEŠ-DUPLICA;0;3.805;259;Šmarca;QLD-6;;10.502;45;9.366;28;622;118;154;50;119
R1;225;1359;DUPLICA-KAMNIK;0;3.793;362;Kamnik;QLD-5;;16.815;117;14.945;50;968;260;279;52;144
R1;225;1424;KAMNIK-MEKINJE;0;700;;;P;;7.300;25;6.480;35;260;170;150;45;135
R1;225;1083;KAMNIK(MEKINJE)-SP.  STRANJE;0;2.000;231;Kamnik Fužine;QLD-5;;5.596;75;4.720;30;261;119;219;42;130
R1;225;1083;SPODNJE STRANJE-STAHOVICA;2.000;4.270;;;P;;4.300;50;3.705;35;190;90;150;35;45
R1;225;1084;STAHOVICA-ČRNIVEC;0;10.615;233;Črna;ROČNO;08x4;2.119;29;1.851;19;114;40;35;12;19
R1;225;1085;ČRNIVEC-GORNJI GRAD;0;12.200;237;Tirosek;QLD-3;;926;25;775;15;56;37;7;6;5
R1;225;1085;GORNJI GRAD-RADMIRJE;12.200;17.571;234;Radmirje 2;ROČNO;08x4;1.960;46;1.678;23;124;44;16;12;17
R1;225;1248;RADMIRJE-MOZIRJE;0;8.731;232;Nizka;QLD-6;08 QLD6;5.367;53;4.763;35;291;73;81;38;33
R1;225;1248;MOZIRJE;8.731;11.302;139;Mozirje;ROČNO;08x4;10.331;96;9.211;70;469;225;95;66;99
R1;225;1247;MOZIRJE-SOTESKA;0;2.339;577;Ljubija;ROČNO;07x1;9.000;50;7.740;60;600;200;130;90;130
R1;225;1246;SOTESKA-LETUŠ;0;3.300;34;Podgorje pri Letušu;ROČNO;07x4;4.900;50;4.185;45;310;130;40;60;80
R1;225;1246;LETUŠ-M.BRASLOVČE;3.300;6.050;138;Letuš;QLD-6;;7.562;73;6.479;40;480;115;162;91;122
R1;225;1246;M.BRASLOVČE-PARIŽLJE;6.050;8.390;;;P;;6.500;40;5.685;20;300;120;165;70;100
R1;225;1246;PARIŽLJE-ŠENTRUPERT;8.390;12.200;37;Parižlje;ROČNO;07x4;7.810;70;6.740;35;500;170;80;90;125
R1;227;1264;RAVNE-KOTLJE;0;3.600;319;Brdinje;QLD-3;;6.522;68;6.016;30;300;56;47;2;3
R1;227;1423;KOTLJE-SLOVENJ GRADEC;0;11.154;322;Podgora;QLD-5;;5.037;33;4.675;14;224;42;45;3;1
R1;228;1291;SPUHLJA-BORL;0;8.500;341;Stojnci;QLD-6;;4.756;28;4.073;34;225;49;64;113;170
R1;228;1291;BORL-MP ZAVRČ;8.500;13.900;340;MP Zavrč;QLD-6;;1.892;8;1.467;16;78;23;47;60;193
R1;229;0248;PTUJ;0;1.088;;;P;;20.000;55;17.855;250;1.100;450;100;90;100
R1;229;1417;PTUJ-ROGOZNICA;0;2.080;;;P;;12.000;35;11.475;90;120;40;140;30;70
R1;229;1286;ROGOZNICA-SENARSKA;0;16.910;338;Gočova;QLD-5;;3.205;36;2.715;15;154;75;98;34;78
R1;230;0327;MP G.RADGONA-G.RADGONA;0;990;665;MP Gornja Radgona;QLD-6;;5.943;36;5.486;10;216;27;48;31;89
R1;230;0366;GORNJA RADGONA-RADENCI;0;5.680;86;Šratovci;QLD-6;;6.500;7;5.711;79;337;93;122;58;93
R1;230;1164;RADENCI;0;453;;;P;;5.500;10;4.905;50;260;65;80;50;80
R1;230;1308;RADENCI-VUČJA VAS;0;7.803;352;Radenci;QLD-6;;3.500;6;3.092;20;171;45;57;42;67
R1;230;1399;VUČJA VAS-KRIŽEVCI;0;4.527;576;Stara Nova vas;ROČNO;07x1;3.700;15;3.020;25;240;80;120;70;130
R1;230;1415;KRIŽEVCI;0;700;;;P;;6.000;30;4.925;55;320;100;200;110;260
R1;230;1309;KRIŽEVCI-LJUTOMER;0;7.300;353;Noršinci;QLD;;6.685;62;5.342;50;374;197;252;125;283
R1;230;1310;LJUTOMER-PAVLOVCI;0;13.910;354;Ivanjkovci;QLD-6;;3.421;33;2.629;31;250;65;86;89;238
R1;230;1311;PAVLOVCI-ORMOŽ;0;1.860;575;Pavlovci;ROČNO;07x1;4.800;18;3.932;40;290;150;110;80;180
R1;230;1312;ORMOŽ;0;1.500;;;P;;6.300;30;5.810;50;260;100;30;5;15
R1;230;0251;ORMOŽ-MP ORMOŽ;0;760;156;MP Ormož;QLD-3;;894;2;812;5;73;1;1;0;0
R1;231;1325;GIBINA-RAZKRIŽJE;0;2.930;431;MP Gibina;QLD-5;;559;5;492;1;38;10;12;1;0
R1;231;1323;RAZKRIŽJE-STROČJA VAS;0;3.830;;;P;;3.000;15;2.779;10;110;40;35;3;8
R1;231;1327;STROČJA VAS-LJUTOMER;0;2.500;636;Stročja vas;QLD-6;;4.168;34;3.752;16;222;53;46;19;26
R1;232;1314;MP HODOŠ-HODOŠ;0;1.500;430;MP Hodoš;QLD-5;;239;5;198;4;11;9;6;2;4
R1;232;1314;HODOŠ-ŠALOVCI;1.500;5.000;487;Peskovci;QLD-3;;1.117;3;1.026;7;42;11;22;2;4
R1;232;1314;ŠALOVCI-G. PETROVCI;5.000;10.458;;;P;;1.500;4;1.343;12;50;40;30;6;15
R1;232;1315;PETROVCI-MAČKOVCI;0;6.500;;;P;;2.900;8;2.608;35;90;80;50;9;20
R1;232;1315;MAČKOVCI-MARTJANCI;6.500;17.700;137;Vaneča;QLD-6;;3.603;22;3.285;22;153;35;62;8;16
R1;232;1316;MARTJANCI-M.SOBOTA;0;2.350;499;Murska Sobota sever;QLD-6;;12.293;49;11.365;69;459;124;145;25;57
R1;232;1470;MURSKA SOBOTA;0;1.000;;;P;;15.000;40;13.725;120;490;300;220;55;50
R1;232;1406;M.SOBOTA-LIPOVCI;0;4.070;148;MS-Bakša;QLD-5;;12.129;54;11.045;113;515;183;100;72;47
R1;234;1476;DRAMLJE-DOLE;0;2.750;316;Dole;QLTC-10;;6.921;10;5.830;12;530;105;190;67;177
R1;234;1280;DOLE-ŠENTJUR;0;3.445;690;Lokarje;QLD-6;;10.307;37;9.050;26;619;136;178;95;166
R1;235;0317;RADENCI-PETANJCI;0;2.047;446;Petanjci;QLD-3;;5.911;5;5.241;66;286;143;92;31;47
R1;235;0318;PETANJCI-M.SOBOTA(GAJ);0;7.473;623;Tropovci;QLD-5;;5.500;37;4.764;70;263;183;100;33;50
R1;235;1396;M.SOBOTAGAJ-PRIK.M.S.;0;2.858;479;MS Krog;QLD-5;;3.500;21;3.073;6;139;75;109;30;47
R2;401;1020;ŽAGA-UČJA;0;7.445;551;MP Učja;ROČNO;08x1;158;24;122;0;12;0;0;0;0
R2;402;1010;SOLKAN-MOST ČEZ SOČO;0;141;;;P;;8.000;110;7.190;50;350;130;70;40;60
R2;402;1426;SOLKAN-GONJAČE;0;10.396;219;Podsabotin;QLD-5;;3.145;30;2.872;12;143;43;36;4;5
R2;402;1465;GONJAČE-DOBROVO;0;4.655;;;P;;3.000;15;2.785;20;120;40;10;3;7
R2;402;1045;DOBROVO-NEBLO;0;2.700;;;P;;3.500;10;3.274;15;150;35;10;2;4
R2;402;1045;NEBLO-MP NEBLO;2.700;4.820;550;MP Neblo;QLD-5;;2.739;50;2.509;2;141;30;7;0;0
R2;403;1071;BAČA-KNEŽA;0;6.153;108;Bača;QLD-3;;1.256;32;1.106;2;57;29;25;2;3
R2;403;1072;KNEŽA-PODBRDO;0;15.734;;;P;;900;26;797;15;20;25;15;1;1
R2;403;1073;PODBRDO-PETROVO BRDO;0;4.400;538;Petrovo brdo 1;ROČNO;07x1;440;40;365;3;19;9;4;0;0
R2;403;1074;PETROVO BRDO-PODROŠT;0;8.100;539;Petrovo brdo 2;ROČNO;07x1;280;30;220;3;17;6;4;0;0
R2;403;1075;PODROŠT-ZALI LOG;0;5.000;542;Zali Log;ROČNO;07x1;730;40;620;14;39;11;0;4;2
R2;403;1075;ZALI LOG-ČEŠNJICA;5.000;10.061;189;Železniki;QLD-5;;1.866;7;1.667;15;84;51;34;5;3
R2;403;1076;ČEŠNJICA-ŠKOFJA LOKA;0;15.700;618;Bukovica;QLD-6;;5.328;42;4.681;37;302;97;118;28;23
R2;404;1379;PODGRAD-IL.BISTRICA;0;11.000;397;Rečica;QLD-6;;3.429;21;2.940;15;172;48;45;53;135
R2;404;1380;IL.BISTRICA-PIVKA;0;16.942;398;Knežak;QLD-3;;4.050;40;3.678;30;189;52;42;5;14
R2;405;6845;DIVAČA-FAMLJE;0;5.559;59;Vremski Britof 1;ROČNO;05x4;2.200;16;1.941;8;110;50;40;10;25
R2;405;1022;FAMLJE-RIBNICA;0;11.961;210;Buje;QLD-3;;1.310;6;1.150;6;45;37;53;5;8
R2;406;1405;DEKANI- R.ŠKOFIJE;0;1.085;;;P;;3.100;20;3.033;1;25;3;15;1;2
R2;406;1407;R.ŠKOFIJE-KRIŽ.MORETINI;0;850;;;P;;5.100;70;4.693;35;240;40;20;1;1
R2;406;1407;KRIŽ.MORETINI-ANKARAN;850;5.130;403;Ankaran;QLD-3;;8.348;52;7.915;31;258;59;27;2;4
R2;406;1407;ANKARAN-MP LAZARET;5.130;8.188;650;MP Lazaret;QLD-5;;1.730;78;1.560;18;51;15;6;1;1
R2;407;1144;GORENJA VAS-LUČINE;0;9.000;263;Todraž;ROČNO;08x4;947;10;806;7;56;15;46;3;4
R2;407;1144;LUČINE-LJUBLJANICA;9.000;13.926;;;P;;250;2;232;5;5;1;5;0;0
R2;407;1145;LJUBLJANICA-VRZDENEC;0;3.800;;;P;;200;1;183;3;8;4;1;0;0
R2;407;1145;VRZDENEC-HORJUL;3.800;6.800;;;P;;1.400;9;1.295;11;50;25;8;1;1
R2;407;1145;HORJUL-VRHNIKA;6.800;14.867;264;Horjul;QLD-3;;1.905;14;1.655;3;127;50;39;7;10
R2;408;1374;LOGATEC-ROVTE;0;10.500;;;P;;1.700;21;1.572;17;90;0;0;0;0
R2;408;1374;ROVTE- ŽIRI;10.500;21.351;370;Zavratec;QLD-5;;753;21;624;5;41;27;18;7;10
R2;408;1375;ŽIRI-TREBIJA;0;7.350;394;Trebija 3;ROČNO;08x4;2.421;34;2.090;30;159;63;28;7;10
R2;409;0358;LJ(VIČ)-AC BREZOVICA;0;2.741;165;Gorjanc;QLD;;11.680;2;10.494;232;764;80;58;8;42
R2;409;0300;AC BREZOVICA-BREZOVICA;0;1.400;267;Brezovica;QLD-6;;22.000;156;19.491;211;1.247;313;316;96;170
R2;409;0300;BREZOVICA-VRHNIKA;1.400;13.161;611;Drenov Grič;QLD-6;;7.500;125;6.108;126;613;183;181;60;104
R2;409;0301;VRHNIKA-LOGATEC;0;9.525;153;Zapolje;QLD-6;;7.000;152;5.693;102;536;150;206;67;94
R2;409;0302;LOGATEC;0;900;;;P;;9.000;150;7.715;120;580;160;120;65;90
R2;409;0303;KALCE-PLANINA;0;8.337;;;P;;2.600;150;1.985;40;170;110;50;25;70
R2;409;0304;PLANINA-RAVBARKOMANDA;0;7.230;612;Ravbarkomanda;QLD-6;;2.473;152;2.038;29;131;48;43;13;19
R2;409;0305;RAVBARKOMANDA-PO(R913);0;3.000;;;P;;5.300;130;4.785;35;160;95;55;15;25
R2;409;0305;PO(R913)-POSTOJNA;3.000;4.360;;;P;;11.800;130;10.785;45;400;170;180;35;55
R2;409;0306;POSTOJNA-RAZDRTO;0;10.980;76;Postojna;QLD-6;;5.000;135;3.943;55;298;103;181;103;182
R2;409;0307;RAZDRTO-SENOŽEČE;0;6.530;22;Senožeče;ROČNO;08x1;2.779;60;2.245;48;128;100;110;35;53
R2;409;0308;SENOŽEČE-DIVAČA;0;8.140;77;Divača;QLD-3;;1.500;143;1.018;14;140;49;71;21;44
R2;409;0309;DIVAČA-MATAVUN;0;1.940;684;Škocjan;QLD-6;;3.000;112;2.316;30;332;79;81;16;34
R2;409;0310;MATAVUN-KOZINA;0;7.275;78;Kačiče;ROČNO;05x4;2.800;100;2.290;40;190;75;80;5;20
R2;409;0311;KOZINA- KASTELEC;0;8.960;614;Petrinje;QLD-6;;1.500;84;1.121;26;88;75;86;5;15
R2;409;0312;KASTELEC-ČRNI KAL;0;3.902;;;P;;1.000;40;675;25;80;70;85;5;20
R2;409;1435;KORTINE- RIŽANA;0;1.353;;;P;;1.600;30;1.278;2;90;65;90;5;40
R2;409;0313;RIŽANA-KRIŽ.DEKANI;0;5.910;79;Dekani;QLD-6;08 QLD6;3.906;133;3.284;24;201;56;155;7;46
R2;409;1438;DEKANI-PRIKLJ. SRMIN;0;324;;;P;;6.200;65;5.709;16;190;45;110;10;55
R2;410;1133;BISTRICA-TRŽIČ;0;320;555;Tržič;ROČNO;07x1;12.700;25;11.928;72;490;120;40;10;15
R2;410;1134;TRŽIČ-GOLNIK;0;6.500;556;Križe;ROČNO;07x1;3.040;20;2.818;5;160;20;15;1;1
R2;410;1134;GOLNIK-KOKRICA;6.500;13.671;258;Tenetiše;QLD;;4.400;25;3.980;21;332;23;14;2;3
R2;410;1135;KOKRICA-KRANJ;0;2.234;;;P;;8.100;45;7.642;70;200;110;30;1;2
R2;411;1471;KRANJ Z- POLICA;0;733;;;P;;11.000;120;9.785;190;320;400;90;35;60
R2;411;1428;POLICA-NAKLO(MARINŠEK);0;1.900;51;Naklo;QLD-5;;9.266;74;8.225;88;435;191;179;29;45
R2;411;1428;NAKLO(MARINŠEK)-PODTABOR;1.900;7.160;708;Podbrezje;ROČNO;06x4;2.000;40;1.640;20;80;90;50;25;55
R2;411;1528;PODTABOR-GOBOVCE;0;1.487;;;P;;2.500;10;2.155;10;150;40;70;25;40
R2;411;1429;GOBOVCE-ČRNIVEC;0;5.142;707;Dobro Polje;QLD-3;;2.176;6;1.726;12;204;50;114;26;38
R2;412;1454;POLICA-KR(KIDRIČEVA);0;2.035;718;KR Zlato polje;QLD-6;;18.923;94;16.992;187;939;226;272;77;136
R2;412;0359;KRANJ(KIDRIČEVA- ISKRA);0;1.559;717;KR Sejem;QLD;;18.293;4;17.240;18;791;75;85;29;51
R2;412;0210;KR(ISKRA-LABORE);0;1.450;716;KR Labore;QLD-6;;20.201;98;18.086;277;938;261;276;92;173
R2;413;4704;MEDVODE-ZBILJE;0;1.166;;;P;;5.500;30;4.725;140;420;75;80;10;20
R2;413;1079;ZBILJE-VODICE;0;7.386;228;Valburga;QLD-6;;4.973;69;4.336;8;391;68;63;15;23
R2;413;1080;VODICE-MOSTE;0;4.350;229;Žeje;QLD-3;;7.000;36;6.213;8;459;88;119;27;50
R2;413;1081;MOSTE-DUPLICA;0;4.120;230;Križ;QLD;;9.300;7;8.233;25;701;137;120;29;48
R2;414;1349;KAMNIK-TUHINJ;0;15.600;376;Laze;QLD-6;;3.841;38;3.251;26;329;64;73;15;45
R2;414;1349;TUHINJ-LOČICA;15.600;28.318;41;Motnik;ROČNO;07x4;2.400;20;1.861;23;340;97;14;10;35
R2;415;1216;ŽELODNIK-KRTINA;0;1.000;;;P;;4.000;30;3.305;50;400;80;55;35;45
R2;415;1216;KRTINA-MORAVČE;1.000;9.000;304;Krtina;QLD;;6.273;26;5.659;34;335;62;85;32;40
R2;415;1216;MORAVČE-DRTIJA;9.000;11.080;;;P;;2.200;20;2.016;17;70;40;12;5;20
R2;415;1217;DRTIJA-TRATA;0;7.080;;;P;;2.100;20;1.790;40;100;60;45;15;30
R2;415;1217;TRATA-IZLAKE;7.080;15.089;305;Kandrše;QLD-5;;1.429;19;1.230;7;63;31;33;18;28
R2;416;1346;LITIJA-ŠMARTNO;0;2.670;391;Litija;QLD-6;;3.580;32;3.135;10;217;57;87;25;17
R2;416;1165;ŠMARTNO PRI LITIJI;0;260;;;P;;5.100;15;4.735;10;200;75;55;5;5
R2;416;1347;ŠMARTNO-RADOHOVA VAS;0;14.746;375;Črni Potok;QLD-5;;1.200;27;1.025;4;54;47;32;6;5
R2;416;1425;GRM;0;750;;;P;;1.500;10;725;15;400;160;80;40;70
R2;416;1348;GRM-BIČ;0;2.951;;;P;;1.000;7;228;15;400;160;90;35;65
R2;417;1190;ŠMARTNO/ LITIJI-M.KOSTREVICA;0;1.500;284;Mala Kostrevnica;QLD-5;;909;12;782;2;41;40;28;2;2
R2;417;1190;M. KOSTREVICA-LJUBEŽ V LAZIH;1.500;8.509;;;P;;800;2;760;3;10;20;5;0;0
R2;417;1187;LJUBEŽ V LAZIH-MORAVČE;0;6.310;282;Moravče;ROČNO;06x4;960;20;865;3;45;15;10;1;1
R2;417;4326;MORAVČE-TIHABOJ-MIRNA;0;11.922;182;Tihaboj;ROČNO;06x4;500;8;432;6;40;8;5;0;1
R2;418;1199;MOKRONOG-ZBURE;0;10.475;407;Zbure;QLD-3;;1.310;29;1.086;16;80;22;40;15;22
R2;418;1200;ZBURE-ŠKOCJAN;0;3.940;291;Škocjan 1;ROČNO;07x1;2.130;20;1.771;35;155;57;42;20;30
R2;418;1201;ŠKOCJAN-DOBRUŠKA VAS;0;3.281;416;Dobruška vas;QLD-5;;3.563;28;3.059;25;209;88;99;22;33
R2;418;1202;DOBRUŠKA VAS-ŠENTJERNEJ;0;5.704;293;Drama;QLD-5;;2.495;17;2.081;9;143;84;97;25;39
R2;419;1203;SOTESKA-STRAŽA;0;5.440;;;P;;6.300;22;5.838;50;230;75;40;20;25
R2;419;1203;STRAŽA-NM DRSKA;5.440;12.230;294;Potok;QLD-5;;5.985;93;5.437;45;211;101;65;17;16
R2;419;1203;NM DRSKA-NM ŽABJA VAS;12.230;14.471;;;P;;16.000;55;15.140;45;550;80;70;25;35
R2;419;1204;NOVO MESTO-RATEŽ;0;6.160;476;Mali Slatnik;ROČNO;07x1;7.000;50;6.170;86;395;116;128;30;25
R2;419;1204;RATEŽ-ŠENTJERNEJ;6.160;15.626;295;Mokro Polje;QLD-3;;3.446;67;2.974;32;127;92;109;27;18
R2;419;1205;ŠENTJERNEJ-KOSTANJEVICA;0;7.000;683;Šentjernej;QLD-3;;3.940;80;3.560;39;153;41;47;12;8
R2;419;1205;KOSTANJEVICA-KRIŽAJ;7.000;11.325;296;Križaj 1;ROČNO;07x1;2.650;25;2.333;40;170;45;22;10;5
R2;419;1206;KRIŽAJ-ČATEŽ OB SAVI;0;12.868;297;Župeča vas;QLD-3;;3.162;28;2.760;47;201;70;34;13;9
R2;420;1335;BREŽICE-DOBOVA;0;4.500;368;Mostec;ROČNO;05x1;2.600;20;2.155;10;245;85;40;20;25
R2;420;1335;DOBOVA-M.P. RIGONCE;4.500;6.688;676;MP Rigonce;QLD-3;;823;2;751;14;20;21;10;3;2
R2;421;2506;RUČETNA VAS-ŠTREKLJEVEC;0;7.209;460;Semič;QLD-5;;2.400;17;2.114;11;130;51;56;11;10
R2;421;2507;ŠTREKLJEVEC-JUGORJE;0;5.890;469;Osojnik;QLD-5;;961;9;812;5;51;31;35;10;8
R2;422;1333;PODSREDA-SENOVO;0;7.000;365;Veliki Kamen;QLD-5;;1.235;22;1.056;10;42;44;38;9;14
R2;422;1333;SENOVO-BRESTANICA;7.000;16.154;364;Senovo;QLD-5;;5.398;42;4.903;28;197;93;81;22;32
R2;423;1226;ŠENTJUR-ČRNOLICA;0;2.330;;;P;;4.500;15;4.093;25;180;135;30;7;15
R2;423;1281;ČRNOLICA-LESIČNO;0;18.149;271;Jelce;QLD-5;;1.310;15;1.140;13;83;46;4;4;5
R2;423;1282;LESIČNO-ŠONOVO;0;3.300;292;Šonovo;ROČNO;06x4;1.300;15;1.135;25;65;30;20;4;6
R2;423;1282;ŠONOVO-PODSREDA;3.300;10.020;333;Kozje;QLD-5;;1.274;13;1.105;12;68;35;30;4;7
R2;423;1283;PODSREDA-BISTRICA;0;6.720;335;Podsreda 2;ROČNO;05x4;900;5;720;25;50;30;15;25;30
R2;423;1243;BISTRICA OB SOTLI-M.P.BISTRICA;0;1.050;411;MP Bistrica ob Sotli;QLD-6;;587;4;437;2;27;12;12;42;51
R2;424;1166;BOŠTANJ-OREŠJE PRI SEVNICI;0;5.700;;;P;;1.700;5;1.616;10;69;0;0;0;0
R2;424;1166;OREŠJE/SEVNICI-PLANINA;5.700;21.006;186;Podgorje;QLD-5;;535;8;451;5;28;25;13;2;3
R2;424;1170;PLANINA-DEŽNO;0;1.115;;;P;;350;3;302;6;20;11;2;2;4
R2;424;1225;DEŽNO-ČRNOLICA;0;11.800;313;Dobje;ROČNO;06x4;1.800;15;1.570;25;100;50;25;6;9
R2;425;1265;POLJANA-MEŽICA;0;3.310;323;Poljana;QLD-5;;5.230;45;4.688;50;225;79;85;23;35
R2;425;1265;MEŽICA-ČRNA;3.310;11.420;579;Žerjav;ROČNO;07x1;3.160;10;2.751;28;228;44;34;25;40
R2;425;1265;ČRNA-ŠENTVID;11.420;23.786;434;Javorje;QLD-5;;311;13;274;0;10;10;2;1;1
R2;425;1266;ŠENTVID-ŠOŠTANJ;0;16.605;324;Šentvid;ROČNO;08x4;878;8;806;6;30;16;6;2;4
R2;425;1267;ŠOŠTANJ-PESJE;0;1.835;167;Šoštanj;QLD;;12.241;12;11.100;94;723;112;127;22;51
R2;425;1419;PESJE-VELENJE;0;3.790;166;Pesje;QLD-6;;12.635;67;11.327;112;586;181;179;70;113
R2;426;1269;PESJE-GORENJE;0;6.100;168;Lokovica;QLD;;6.420;2;5.805;24;355;80;63;32;59
R2;426;7949;GORENJE- REČICA;0;4.220;35;Šmartno ob Paki;ROČNO;07x4;3.950;20;3.508;26;205;88;28;30;45
R2;426;7949;REČICA-LETUŠ;4.220;5.795;176;Rečica ob Paki;QLD-5;;3.370;41;2.907;22;171;112;36;32;49
R2;427;1351;LATKOVA VAS-PREBOLD;0;3.000;;;P;;3.050;12;2.677;16;130;110;80;10;15
R2;427;1351;PREBOLD-SPODNJE GABRSKO;3.000;17.800;439;Podmeja;QLD-5;;1.217;31;1.034;1;115;17;17;1;1
R2;427;1351;SPODNJE GABRSKO-TRBOVLJE;17.800;19.617;;;P;;6.050;25;5.725;75;110;45;45;10;15
R2;428;1249;RADMIRJE-LUČE;0;12.165;202;Ljubno;QLD-3;;2.027;25;1.797;14;97;41;37;7;9
R2;428;1250;LUČE-SESTRE LOGAR;0;13.800;201;Robanov Kot;QLD-3;;722;36;676;5;5;0;0;0;0
R2;428;1252;S.LOGAR-PAVLIČEVO SEDLO;0;7.453;;;P;;30;2;26;1;1;0;0;0;0
R2;429;1245;VIŠNJA VAS-STRMEC;0;1.600;321;Tabor;ROČNO;05x4;3.950;37;3.548;40;210;65;30;8;12
R2;429;1245;STRMEC-DOBRNA;1.600;7.520;348;Lemberg;QLD-3;;3.511;42;3.136;32;194;51;38;8;10
R2;429;1154;ODCEP V DOBRNO;0;1.695;;;P;;2.600;12;2.364;15;130;52;17;3;7
R2;429;1422;DOBRNA-ČRNOVA;0;3.400;320;Črnova 2;ROČNO;08x4;3.475;35;3.094;17;196;75;39;8;11
R2;430;0273;MB(PTUJSKA)-MB(TRŽAŠKA);0;1.490;;;P;;25.000;50;18.550;200;1.500;250;350;1.650;2.450
R2;430;0273;MB(TRŽAŠKA)-HOČE;1.490;4.860;;;P;;40.000;80;32.510;210;2.000;350;550;1.750;2.550
R2;430;0381;HOČE-SLIVNICA;0;965;17;Hoče;QLD;;36.917;108;28.630;240;2.506;482;616;1.774;2.561
R2;430;0274;SLIVNICA-FRAM;0;4.810;;;P;;7.500;40;6.814;105;285;161;70;10;15
R2;430;0274;FRAM-SL.BISTRICA;4.810;13.060;38;Bukovec;QLD-5;;6.210;109;5.548;58;322;83;71;7;12
R2;430;1452;ODCEP PRIKLJ. SL. BISTRICA S;0;1.430;;;P;;3.200;10;3.008;12;100;40;20;4;6
R2;430;0275;SL.BISTRICA;0;2.626;;;P;;13.700;59;12.584;133;530;300;64;10;20
