Kat. ceste;Štev. ceste;Štev. odseka;Prometni odsek;Stac. začetka;Stac. konca;Števno mesto;Ime števnega mesta;Tip štetja;Vsa vozila (PLDP);Motorji;Osebna vozila;Avtobusi;Lah. tov. < 3,5t;Sr. tov.  3,5-7t;Tež. tov. nad 7t;Tov. s prik.;Vlačilci;NOO;Tip
AC;A1;0030;MP ŠENTILJ - POČIVALIŠČE ŠENTILJ;0;460;674;MT Šentilj AC;QLD6;14.200;41;11.157;89;1.040;163;120;255;1.335;14.185.799;PLDP 
AC;A1;0030;POČIVALIŠČE ŠENTILJ - ŠENTILJ;460;1.137;869;Šentilj AC;QLTC8;14.052;40;11.052;89;1.025;162;118;249;1.317;13.984.738;PLDP
AC;A1;0128;PRIKLJ.ŠENTILJ - MP;0;1.580;868;Prik. Šentilj - MP;QLD6;323;1;268;0;23;3;2;6;20;222.960;PLDP
AC;A1;0031;ŠENTILJ  -  PESNICA;0;9.761;837;CP Pesnica;QLD3;19.019;65;15.179;225;1.200;170;130;350;1.700;18.852.024;PLDP
AC;A1;0065;PESNICA - DRAGUČOVA;0;2.570;;;P;20.700;60;16.630;210;1.350;230;210;330;1.680;18.886.861;PLDP
AC;A1;0071;DRAGUČOVA - MB (ZRKOVSKA);0;4.470;889;Malečnik AC;QLTC8;28.233;71;18.620;284;3.085;580;221;862;4.510;47.256.967;PLDP
AC;A1;0071;MB (ZRKOVSKA) - MB (PTUJSKA);4.470;7.770;;;P;28.300;65;18.600;285;3.050;600;250;850;4.600;48.045.786;PLDP
AC;A1;0066;MB (PTUJSKA) - ROGOZA;0;2.650;840;Ptujska AC;QLTC8;35.682;64;25.112;290;3.652;670;326;840;4.728;49.494.027;PLDP
AC;A1;0066;ROGOZA - SLIVNICA;2.650;4.857;;;P;34.100;70;23.905;275;3.500;600;320;830;4.600;48.060.716;PLDP
AC;A1;0034;SLIVNICA;0;1.757;;;P;41.400;80;30.540;240;4.140;820;380;840;4.360;46.851.360;PLDP
AC;A1;0035;SLIVNICA - FRAM;0;1.910;802;Hoče AC;QLTC8;41.390;91;30.523;236;4.137;826;382;837;4.358;46.808.560;PLDP
AC;A1;0134;PRIKL. FRAM  -  MB;0;1.000;848;Priključek Fram - Mb;QLTC8;6.105;14;4.774;17;427;93;73;104;603;6.280.192;PLDP
AC;A1;0134;PRIKL. FRAM  -  CE;1.000;1.368;849;Priključek Fram - Ce;QLTC8;2.308;4;1.381;14;229;55;35;82;508;5.081.785;PLDP
AC;A1;0036;FRAM - SL.BISTRICA - SEVER;0;7.200;2005;Polskava AC;QLTC8;37.595;81;27.132;233;3.938;787;345;816;4.263;45.618.613;PLDP
AC;A1;0036;SL.BISTRICA - SEVER - JUG;7.200;9.733;2006;Sl.Bistrica AC;QLD3;38.995;85;28.460;260;4.000;740;400;850;4.200;45.627.073;PLDP
AC;A1;0135;PRIKLJ. SL. BISTRICA J;0;400;856;Priključek Sl.Bistrica - Mb;QLD3;9.121;20;7.521;35;700;400;135;140;170;4.377.074;PLDP
AC;A1;0135;PRIKLJ. SL. BISTRICA J;400;1.638;857;Priključek Sl.Bistrica - Ce;QLD3;4.143;10;3.493;25;350;90;55;50;70;1.555.242;PLDP
AC;A1;0037;SL.BISTRICA - SL.KONJICE;0;8.720;2002;Tepanje AC;QLD3;34.017;75;24.482;230;3.600;430;350;750;4.100;42.725.613;PLDP
AC;A1;0037;SL.KONJICE - CP TEPANJE;8.720;9.119;838;CP Tepanje;QLD3;29.188;65;20.213;220;3.100;490;320;730;4.050;42.173.191;PLDP
AC;A1;0136;PRIKLJ. SL. KONJICE;0;900;844;CP Sl.Konjice-MB;QLD3;4.829;45;3.884;15;500;170;85;45;85;1.983.245;PLDP
AC;A1;0136;PRIKLJ. SL. KONJICE;900;1.790;845;CP Sl.Konjice-CE;QLD3;3.674;40;2.974;10;300;150;45;60;95;1.948.407;PLDP
AC;A1;0038;SL.KONJICE - DRAMLJE;0;10.886;2003;Škedenj AC;QLD3;32.862;60;24.007;215;2.900;470;320;740;4.150;42.884.870;PLDP
AC;A1;0137;DRAMLJE - MB;0;600;846;Dramlje-MB;QLD3;1.640;20;1.135;5;230;75;80;30;65;1.254.147;PLDP
AC;A1;0137;DRAMLJE - CE;600;1.115;847;Dramlje-CE;QLD3;4.693;40;3.525;8;540;200;145;90;145;2.989.549;PLDP
AC;A1;0039;DRAMLJE - LJUBEČNA;0;6.240;2004;Žepina AC;QLD3;35.836;75;26.411;220;3.000;780;400;800;4.150;44.671.532;PLDP
AC;A1;0039;LJUBEČNA - CELJE;6.240;8.437;;;P;37.000;80;27.200;230;3.200;800;460;830;4.200;45.646.980;PLDP
AC;A1;0040;CELJE - CELJE ZAHOD;0;5.410;648;Lopata AC;QLTC8;40.753;56;29.211;233;4.456;986;550;898;4.363;48.376.244;PLDP
AC;A1;0040;CELJE ZAHOD - ARJA VAS;5.410;7.510;;;P;45.000;60;33.510;210;4.500;850;570;910;4.390;48.190.112;PLDP
AC;A1;0041;ARJA VAS - ŠEMPETER;0;7.510;;;P;39.000;55;28.345;200;4.000;800;510;890;4.200;46.089.913;PLDP
AC;A1;0041;ŠEMPETER - ŠENTRUPERT;7.510;9.652;;;P;35.600;50;25.635;195;3.650;690;460;870;4.050;44.198.739;PLDP
AC;A1;0042;ŠENTRUPERT - VRANSKO;0;7.899;839;CP Vransko;QLD3;37.809;55;28.484;190;3.000;570;410;950;4.150;45.064.698;PLDP
AC;A1;0043;VRANSKO - TROJANE;0;9.940;836;Jasovnik AC;QLTC8;36.201;60;25.718;232;4.029;741;292;837;4.292;45.687.790;PLDP
AC;A1;0067;TROJANE  -  BLAGOVICA;0;8.683;2001;Šentožbolt AC;QLD6;38.904;79;28.642;361;3.868;321;568;915;4.150;45.784.339;PLDP
AC;A1;0142;PRIKLJ. BLAGOVICA ;0;200;842;CP Blagovica-CE;QLD6;264;1;213;2;29;7;4;3;5;112.475;PLDP
AC;A1;0142;PRIKLJ. BLAGOVICA ;200;529;843;CP Blagovica-LJ;QLD6;1.126;4;982;7;77;20;10;8;18;350.365;PLDP
AC;A1;0044;BLAGOVICA - LUKOVICA;0;8.830;834;CP Kompolje;QLD6;39.764;83;29.410;366;3.916;334;573;920;4.162;46.018.745;PLDP
AC;A1;0044;LUKOVICA - KRTINA;8.830;12.465;;;P;41.500;90;30.870;370;4.100;360;550;930;4.230;46.657.266;PLDP
AC;A1;0169;PRIKLJ. LUKOVICA ;0;2.279;831;CP Lukovica_Lj;QLD6;1.840;9;1.660;3;121;11;13;4;19;282.183;PLDP
AC;A1;0143;PRIKLJ. KRTINA;0;761;835;CP Krtina-Lj;QLD6;4.839;16;4.425;7;270;21;24;16;60;800.265;PLDP
AC;A1;0045;KRTINA - DOMŽALE;0;3.485;;;P;44.500;100;33.545;310;4.200;620;490;945;4.290;47.403.782;PLDP
AC;A1;0046;DOMŽALE - ŠENTJAKOB;0;5.402;830;Pšata AC;QLTC8;54.190;110;42.299;243;5.063;850;399;892;4.334;47.235.069;PLDP
AC;A1;0047;ŠENTJAKOB - SNEBERJE;0;1.170;;;P;67.100;120;54.640;240;5.500;910;490;900;4.300;47.503.317;PLDP
AC;A1;0047;SNEBERJE - LJ(ZADOBRAVA);1.170;2.866;;;P;68.600;125;55.830;245;5.800;960;590;850;4.200;46.841.406;PLDP
AC;A1;0048;LJ (ZADOBROVA - ZALOŠKA);0;1.330;;;P;80.400;140;68.890;200;6.100;900;620;750;2.800;34.508.958;PLDP
AC;A1;0049;LJ (ZALOŠKA - LITIJSKA);0;1.277;;;P;68.800;150;57.900;100;5.900;920;630;600;2.600;31.119.774;PLDP
AC;A1;0050;LJ (LITIJSKA - MALENCE);0;3.979;180;V Obvoznica;QLTC8;63.077;167;52.364;184;5.779;944;671;567;2.401;30.072.163;PLDP
AC;A1;0019;LJ. (MALENCE - DOLENJSKA C.);0;456;;;P;64.900;170;53.980;270;5.000;760;620;850;3.250;38.958.195;PLDP
AC;A1;0018;LJ (DOLENJSKA  -  PERUZIJEVA);0;2.110;;;P;60.000;190;49.550;230;5.200;670;560;700;2.900;34.220.305;PLDP
AC;A1;0018;LJ (PERUZIJEVA - BARJANSKA);2.110;3.943;178;J Obvoznica;QLTC8;66.026;207;54.208;329;5.965;905;508;821;3.083;37.851.360;PLDP
AC;A1;0017;LJ (BARJANSKA  -  VIČ);0;2.758;;;P;64.350;210;52.990;330;5.500;850;470;850;3.150;38.326.144;PLDP
AC;A1;0016;LJ (VIČ -  KOZARJE);0;794;;;P;72.000;220;60.300;360;5.600;930;440;750;3.400;39.863.968;PLDP
AC;A1;0051;LJ (KOZARJE) - BREZOVICA;0;2.408;;;P;71.000;220;57.410;430;4.800;880;430;1.230;5.600;61.507.962;PLDP
AC;A1;0052;BREZOVICA - VRHNIKA;0;12.424;800;CP Ljubljana;QLD3;59.055;218;45.159;432;5.600;722;374;1.050;5.500;58.625.414;PLDP
AC;A1;0150;PRIKLJ. VRHNIKA - LJ;0;1.120;858;CP Vrhnika - Lj;QLD3;11.240;45;9.780;50;700;200;210;85;170;3.707.697;PLDP
AC;A1;0150;PRIKLJ. VRHNIKA - KP;1.120;1.381;859;CP Vrhnika - Kp;QLD3;2.635;15;2.275;15;150;50;45;35;50;1.087.425;PLDP
AC;A1;0053;VRHNIKA - LOGATEC;0;8.279;2103;Verd AC;QLD3;50.450;130;37.590;400;5.000;610;340;1.000;5.380;56.595.885;PLDP
AC;A1;0151;PRIKLJ. LOGATEC;0;2.480;805;CP Logatec;QLD3;8.678;60;7.203;10;750;250;60;100;245;3.772.395;PLDP
AC;A1;0054;LOGATEC - UNEC;0;10.422;2104;Lom AC;QLD3;46.588;120;34.118;390;4.700;660;320;980;5.300;55.809.555;PLDP
AC;A1;0152;PRIKLJ. UNEC;0;404;824;CP Unec-LJ;QLD3;4.645;25;3.995;30;275;150;85;30;55;1.629.894;PLDP
AC;A1;0152;PRIKLJ. UNEC ;404;788;825;CP Unec-KP;QLD3;2.022;10;1.637;15;85;125;80;25;45;1.313.869;PLDP
AC;A1;0055;UNEC - POSTOJNA;0;11.375;822;Ravbarkomanda AC;QLTC8;43.955;88;31.722;377;4.563;625;307;979;5.294;55.513.437;PLDP
AC;A1;0153;PRIKLJ. POSTOJNA ;0;900;826;CP Postojna-LJ;QLD3;8.712;55;7.492;105;250;240;180;110;280;5.180.823;PLDP
AC;A1;0153;PRIKLJ. POSTOJNA ;900;1.178;827;CP Postojna-KP;QLD3;3.701;25;3.176;50;160;150;85;20;35;1.530.358;PLDP
AC;A1;0056;POSTOJNA - RAZDRTO;0;9.370;2105;Studenec AC;QLD3;38.931;55;27.616;320;4.250;540;210;890;5.050;51.872.926;PLDP
AC;A1;0056;RAZDRTO - NANOS;9.370;11.182;2106;Razdrto AC;QLD3;39.106;45;27.876;310;4.270;535;160;880;5.030;51.375.248;PLDP
AC;A1;0197;PRIKLJ. RAZDRTO;0;250;828;CP Razdrto-LJ;QLD6;686;4;525;3;57;9;35;14;39;591.739;PLDP
AC;A1;0197;PRIKLJ. RAZDRTO;250;698;829;CP Razdrto-KP;QLD6;861;3;748;2;73;6;8;5;16;226.941;PLDP
AC;A1;0057;NANOS  -  SENOŽEČE;0;5.458;;;P;31.700;50;23.610;290;2.900;350;150;800;3.550;38.226.609;PLDP
AC;A1;0155;PRIKLJ. SENOŽEČE ;0;1.680;818;CP Senožeče;QLD6;1.554;4;1.204;9;139;26;30;31;111;1.375.581;PLDP
AC;A1;0058;SENOŽEČE  - GABRK;0;4.384;812;Čebulovica AC;QLTC8;30.648;56;22.862;296;2.796;322;128;692;3.496;36.818.181;PLDP
AC;A1;0059;GABRK  -  DIVAČA;0;2.873;;;P;23.300;65;19.745;140;1.750;160;150;340;950;12.247.843;PLDP
AC;A1;0157;PRIKLJ. DIVAČA ;0;2.079;817;CP Divača;QLD6;2.872;9;2.455;12;202;50;54;21;69;1.137.691;PLDP
AC;A1;0060;DIVAČA - KOZINA;0;6.940;2101;Kozina AC;QLD6;21.287;81;17.932;131;1.592;128;160;327;936;11.909.423;PLDP
AC;A1;0060;KOZINA - CP VIDEŽ;6.940;7.151;820;CP Videž;QLD6;18.610;71;15.788;112;1.338;87;124;283;807;10.151.626;PLDP
AC;A1;0158;PRIKLJ. KOZINA ;0;700;821;CP Kozina-LJ;QLD6;2.677;11;2.146;19;253;41;35;43;129;1.746.350;PLDP
AC;A1;0158;PRIKLJ. KOZINA ;700;2.195;823;CP Kozina-KP;QLD6;3.342;12;2.854;11;248;23;22;28;144;1.591.573;PLDP
AC;A1;0061;KOZINA - KASTELEC;0;8.470;2102;Ravne AC;QLD6;21.952;83;18.642;123;1.586;110;147;311;950;11.738.719;PLDP
AC;A1;0061;KASTELEC - ČRNI KAL;8.470;11.818;;;P;22.200;85;18.590;110;1.650;180;300;305;980;12.581.287;PLDP
AC;A1;0062;ČRNI KAL  -  SRMIN;0;7.116;803;Dekani AC;QLTC8;22.851;102;19.047;96;1.713;230;336;292;1.035;13.092.900;PLDP
AC;A2;0001;MP KARAVANKE - HRUŠICA;0;5.361;673;MT Karavanke;QLTC8;7.602;37;5.857;64;567;95;59;201;722;8.284.837;PLDP
AC;A2;0002;HRUŠICA - LIPCE;0;7.154;;;P;13.600;80;11.140;130;1.000;170;100;230;750;9.565.362;PLDP
AC;A2;0003;LIPCE - LESCE;0;7.950;646;Lipce AC;QLTC8;19.227;89;16.015;156;1.588;244;131;280;724;10.266.589;PLDP
AC;A2;0103;PRIKLJ. LESCE - JESENICE;0;545;810;Priklj. Lesce-Jesenice;QLD6;5.240;21;4.684;28;336;50;54;24;43;1.066.025;PLDP
AC;A2;0103;PRIKLJ. LESCE - KRANJ;545;1.133;811;Priklj. Lesce-Kranj;QLD6;10.543;47;9.397;55;720;78;105;59;82;2.104.678;PLDP
AC;A2;0004;LESCE - RADOVLJICA;0;3.720;2201;Lesce AC;QLD6;24.534;116;20.729;183;1.971;273;184;315;763;11.315.196;PLDP
AC;A2;0004;RADOVLJICA - BREZJE;3.720;6.713;;;P;29.500;110;25.540;180;2.100;320;170;300;780;11.401.792;PLDP
AC;A2;0005;BREZJE - PODTABOR;0;4.999;;;P;31.000;110;26.470;230;2.500;360;220;310;800;12.282.681;PLDP
AC;A2;0006;PODTABOR - NAKLO;0;3.700;;;P;34.000;105;29.325;240;2.600;370;230;320;810;12.576.310;PLDP
AC;A2;0006;NAKLO (PODTABOR) - KRANJ Z;3.700;7.313;647;Naklo AC;QLTC8;36.764;107;31.776;248;2.855;395;246;321;816;12.818.182;PLDP
AC;A2;0007;KRANJ Z - KRANJ V;0;5.674;;;P;36.000;110;31.360;200;2.600;410;230;290;800;12.098.540;PLDP
AC;A2;0008;KRANJ V  -  BRNIK;0;3.900;;;P;36.200;110;31.650;190;2.500;430;230;310;780;12.088.586;PLDP
AC;A2;0009;BRNIK  -  VODICE;0;5.246;850;CP Torovo;QLD3;40.331;100;35.606;230;2.600;440;220;315;820;12.720.637;PLDP
AC;A2;0010;VODICE  - LJ ( ŠMARTNO);0;6.968;853;Povodje AC;QLTC8;47.242;100;41.176;215;3.911;447;226;312;855;12.912.740;PLDP
AC;A2;0011;LJ (ŠMARTNO - BROD);0;2.374;;;P;50.500;120;44.495;215;3.750;500;240;320;860;13.223.291;PLDP
AC;A2;0012;LJ (BROD - ŠENTVID);0;510;;;P;48.000;150;41.960;210;3.600;540;300;340;900;13.994.691;PLDP
AC;A2;0013;ŠENTVID - KOSEZE;0;3.459;832;Kamna Gorica AC;QLTC8;45.349;180;38.833;177;3.823;558;349;378;1.051;15.494.194;PLDP
AC;A2;0014;LJ (KOSEZE - BRDO);0;1.761;;;P;75.800;250;64.890;250;5.100;1.100;540;680;2.990;36.131.387;PLDP
AC;A2;0015;LJ (BRDO - KOZARJE);0;2.392;855;Bokalce AC;QLTC8;72.801;268;61.086;262;5.932;1.026;542;688;2.997;36.120.438;PLDP
AC;A2;0020;MALENCE - ŠMARJE-SAP;0;6.038;645;Šmarje Sap AC;QLTC8;48.982;90;42.018;254;3.761;564;336;532;1.427;20.223.623;PLDP
AC;A2;0407;PRIKLJ. ŠMARJE - SAP NM;0;926;876;Priključek Šmarje Sap_NM;QLD5;2.411;9;2.104;12;163;38;51;12;22;645.488;PLDP
AC;A2;0021;ŠMARJE SAP - CIKAVA;0;1.780;2303;Cikava AC;QLD5;51.393;99;44.372;267;3.673;425;564;535;1.458;20.964.167;PLDP
AC;A2;0021;CIKAVA - GROSUPLJE;1.780;3.873;;;P;39.000;60;32.520;210;3.450;420;470;520;1.350;19.245.189;PLDP
AC;A2;0022;GROSUPLJE - VIŠNJA GORA;0;7.050;;;P;33.600;55;28.075;200;2.900;360;240;460;1.310;17.398.805;PLDP
AC;A2;0022;VIŠNJA GORA - IVANČNA GORICA;7.050;13.061;601;Višnja Gora AC;QLTC8;34.990;49;29.614;222;2.600;429;257;465;1.354;18.207.531;PLDP
AC;A2;0023;IVANČNA GORICA - BIČ;0;6.889;870;CP Dob;QLD6;25.832;54;21.934;250;1.849;117;185;382;1.061;14.226.111;PLDP
AC;A2;0072;BIČ - TREBNJE Z;0;7.090;;;P;25.000;50;21.210;200;1.700;200;170;370;1.100;14.288.321;PLDP
AC;A2;0072;TREBNJE Z - TREBNJE V;7.090;14.380;;;P;19.000;30;15.270;180;1.650;240;140;340;1.150;14.323.158;PLDP
AC;A2;0024;TREBNJE V - PRIKLJ. MIRNA PEČ;0;4.580;;;P;22.000;10;18.150;170;1.700;270;160;360;1.180;14.810.882;PLDP
AC;A2;0024;PRIKLJ. MIRNA PEČ - NM PRIKLJ. Z;4.580;10.680;806;Zagorica AC;QLTC8;22.964;49;18.942;175;1.792;280;178;366;1.182;15.001.991;PLDP
AC;A2;0024;NM PRIKLJ. Z  -  NM PRIKLJ. V;10.680;13.160;;;P;19.000;30;15.280;120;1.700;230;160;320;1.160;13.865.295;PLDP
AC;A2;0025;NM PRIKLJ.V -  KRONOVO;0;6.338;;;P;21.500;25;17.705;270;1.600;320;130;300;1.150;14.835.766;PLDP
AC;A2;0026;KRONOVO - DOBRUŠKA VAS;0;6.040;602;Draga AC;QLTC8;19.310;24;15.812;190;1.542;244;138;268;1.092;13.362.641;PLDP
AC;A2;0027;DOBRUŠKA VAS  -  SMEDNIK;0;5.900;;;P;17.800;30;14.440;205;1.400;215;140;330;1.040;13.467.153;PLDP
AC;A2;0027;SMEDNIK  -  PRIKLJ. DRNOVO;5.900;13.500;2301;Zaloke AC;QLD6;16.892;36;13.945;217;1.162;112;143;310;967;12.513.105;PLDP
AC;A2;0027;PRIKLJ. DRNOVO  -  DRNOVO;13.500;13.654;871;CP Drnovo;QLD6;11.980;25;9.819;201;749;55;56;249;826;10.319.841;PLDP
AC;A2;0418;PRIKLJ. DRNOVO ;0;2.300;873;CP Krško-NM;QLD6;4.911;11;4.133;16;412;57;87;59;136;2.137.525;PLDP
AC;A2;0418;PRIKLJ. DRNOVO ;2.300;2.844;874;CP Krško-Čatež;QLD6;1.977;5;1.681;11;125;10;16;29;100;1.189.449;PLDP
AC;A2;0028;DRNOVO  -  BREŽICE;0;11.717;2302;Brežice AC;QLD6;13.957;30;11.499;212;875;65;72;278;926;11.509.290;PLDP
AC;A2;0029;BREŽICE - PRIKLJ. OBREŽJE;0;7.020;512;Čatež AC;QLTC8;12.518;30;10.120;168;798;96;34;216;1.056;11.704.379;PLDP
AC;A2;0029;PRIKLJ.OBREŽJE-OBREŽJE TERMINAL;7.020;7.850;;;P;11.200;35;9.080;170;530;65;60;250;1.010;11.620.770;PLDP
AC;A2;0029;OBREŽJE TERMINAL - MP OBREŽJE;7.850;8.534;511;MP Obrežje;QLD6;9.761;41;7.771;173;475;36;56;249;960;11.135.036;PLDP
AC;A3;0068;GABRK - SEŽANA V;0;7.977;813;CP Dane;QLD3;13.859;45;9.169;200;850;160;75;460;2.900;28.887.690;PLDP
AC;A3;0069;SEŽANA V  -  SEŽANA Z;0;2.698;;;P;11.700;35;6.990;200;1.000;150;65;460;2.800;28.026.708;PLDP
AC;A3;0070;SEŽANA Z  -  FERNETIČI;0;1.270;863;Sežana AC;QLTC8;11.067;32;6.479;194;1.181;158;61;400;2.562;25.621.931;PLDP
AC;A3;0070;FERNETIČI - MP FERNETIČI;1.270;1.571;653;MT Fernetiči;QLD6;20.286;187;14.653;213;1.554;198;97;500;2.884;29.359.489;PLDP
AC;A3;0486;PRIKLJ. FERNETIČI;0;643;864;Priključek Fernetiči;QLD6;8.955;152;8.190;18;365;37;34;34;125;1.620.438;PLDP
AC;A4;0091;SLIVNICA - LETALIŠČE MB;0;2.600;;;P;18.100;35;15.255;140;1.390;170;90;155;865;9.918.713;PLDP
AC;A4;0091;LETALIŠČE MB - MARJETA;2.600;6.860;;;P;17.800;30;15.055;120;1.350;150;80;155;860;9.644.990;PLDP
AC;A4;0091;MARJETA - ZLATOLIČJE;6.860;11.640;890;Prepolje AC;QLTC8;16.773;27;14.098;120;1.312;140;62;151;863;9.544.459;PLDP
AC;A4;0091;ZLATOLIČJE - HAJDINA;11.640;15.560;;;P;16.400;30;13.885;110;1.200;120;60;145;850;9.256.802;PLDP
AC;A4;0092;HAJDINA - DRAŽENCI;0;4.510;;;P;15.100;35;12.715;115;1.100;100;55;155;825;9.095.056;PLDP
AC;A4;0093;DRAŽENCI ;0;680;;;P;10.600;30;8.700;100;850;90;40;110;680;7.395.488;PLDP
AC;A5;0806;DRAGUČOVA - PERNICA;0;6.170;877;Dragučova AC;QLTC8;23.721;43;16.238;160;2.523;486;227;580;3.464;35.558.560;PLDP
AC;A5;0806;PERNICA - LENART;6.170;11.326;2007;Močna AC;QLTC8;23.074;41;15.681;158;2.474;475;213;575;3.457;35.367.452;PLDP
AC;A5;0463;PRIKLJ. PERNICA;0;220;878;PR Pernica - MB;QLD6;1.321;3;1.147;2;109;19;24;7;10;289.648;PLDP
AC;A5;0463;PRIKLJ. PERNICA ;220;440;879;PR Pernica - MS;QLD6;674;2;588;1;60;8;10;2;3;105.508;PLDP
AC;A5;0807;LENART - SV.TROJICA;0;5.018;;;P;17.700;40;10.620;170;2.400;390;180;650;3.250;34.031.187;PLDP
AC;A5;0808;SV. TROJICA - PRIKLJ. CERKVENJAK;0;4.570;;;P;16.500;35;9.690;170;2.300;360;140;625;3.180;33.045.786;PLDP
AC;A5;0808;PRIKLJ.CERK.-SV.JURIJ OB ŠČAVNICI;4.570;12.520;;;P;15.500;30;9.045;175;2.100;310;110;630;3.100;32.229.595;PLDP
AC;A5;0809;SV.JURIJ OB ŠČAVNICI-VUČJA VAS;0;8.499;883;CP Dragotinci;QLTC10;14.989;32;8.822;178;1.921;292;105;627;3.012;31.454.711;PLDP
AC;A5;0174;PRIKLJ. VUČJA VAS - MB;0;400;881;priklj. Vučja vas-MB;QLD6;1.644;4;1.366;5;184;10;20;16;39;572.329;PLDP
AC;A5;0174;PRIKLJ. VUČJA VAS - MS;400;836;882;priklj. Vučja vas-MS;QLD6;1.643;4;1.151;7;113;62;92;61;153;2.258.460;PLDP
AC;A5;0810;VUČJA VAS - MURSKA SOBOTA;0;6.577;841;Vučja vas AC;QLTC8;15.120;30;8.675;135;1.866;333;152;507;3.422;33.750.497;PLDP
AC;A5;0175;PRIKLJ. MURSKA SOBOTA ;0;2.417;887;Priključek MS - MB;QLTC8;3.995;8;3.366;11;386;77;66;31;50;1.181.486;PLDP
AC;A5;0175;PRIKLJ. MURSKA SOBOTA;2.417;2.808;888;Priključek MS - Lendava;QLTC8;1.455;4;1.200;3;113;28;50;13;44;732.581;PLDP
AC;A5;0811;MURSKA SOBOTA - LIPOVCI;0;3.798;2009;Rakičan AC;QLTC8;12.582;26;6.510;127;1.593;284;137;489;3.416;33.305.076;PLDP
AC;A5;0812;LIPOVCI - GANČANI;0;7.995;;;P;11.000;20;5.270;130;1.350;270;120;440;3.400;32.707.365;PLDP
AC;A5;0812;GANČANI - TURNIŠČE;7.995;9.535;;;P;11.700;20;5.940;135;1.400;260;115;450;3.380;32.615.295;PLDP
AC;A5;0813;TURNIŠČE - DOLGA VAS;0;9.628;;;P;11.300;25;5.520;140;1.450;245;100;470;3.350;32.473.457;PLDP
AC;A5;0814;DOLGA VAS - LENDAVA;0;3.964;884;Lendava AC;QLTC8;9.634;18;5.168;136;1.391;215;83;292;2.331;22.765.262;PLDP
AC;A5;0185;PRIKLJ. LENDAVA ;0;286;885;Priključek Lendava - MS;QLTC8;3.019;17;2.357;14;246;58;46;47;234;2.668.547;PLDP
AC;A5;0185;PRIKLJ. LENDAVA ;286;680;886;Priključek Lendava-Pince;QLTC8;348;1;176;5;65;10;6;12;73;762.442;PLDP
AC;A5;0816;LENDAVA - PINCE;0;8.020;2010;Pince AC;QLTC8;6.981;13;2.988;127;1.210;167;48;257;2.171;20.884.539;PLDP
AC;A5;0816;PINCE - MP PINCE;8.020;8.709;;;P;6.700;10;2.840;95;1.150;140;40;255;2.170;20.529.197;PLDP
HC;H2;0032;PESNICA - MARIBOR;0;4.516;16;Meljska HC;QLTC8;19.437;68;17.306;56;1.263;205;117;100;322;4.770.239;PLDP
HC;H2;0033;MB(MELJSKA) - POBREŽJE;0;1.470;;;P;24.900;70;22.590;55;1.180;300;230;105;370;5.862.641;PLDP
HC;H2;0033;POBREŽJE - MB(TEZNO);1.470;2.684;15;Maribor HC;QLTC8;28.340;74;25.699;45;1.274;350;352;104;442;6.932.648;PLDP
HC;H3;0085;ZADOBROVA  - LESKOVŠKOVA C.;0;690;179;SV Obvoznica;QLTC8;67.902;150;58.112;164;4.958;836;560;512;2.610;30.449.900;PLDP
HC;H3;0085;LESKOŠKOVA C. - ŠMARTINSKA;690;1.511;891;S obvoznica BTC HC;QLTC8;49.146;112;41.000;140;3.876;676;450;462;2.430;27.590.245;PLDP
HC;H3;0086;LJ (ŠMARTINSKA - TOMAČEVO);0;2.084;;;P;69.800;120;60.175;165;4.850;910;500;500;2.580;30.134.373;PLDP
HC;H3;0088;LJ (TOMAČEVO  -  DUNAJSKA);0;1.238;;;P;72.000;145;62.975;130;4.250;850;540;490;2.620;30.089.582;PLDP
HC;H3;0089;LJ (DUNAJSKA - SAVLJE);0;1.180;;;P;69.800;135;60.450;125;4.400;980;600;450;2.660;30.651.957;PLDP
HC;H3;0089;LJ (SAVLJE - IND. CONA ŠIŠKA);1.180;1.910;174;S Obvoznica;QLTC8;65.388;120;56.154;118;4.606;752;502;504;2.632;29.787.989;PLDP
HC;H3;0089;LJ (IND. CONA ŠIŠKA - CELOVŠKA);1.910;2.654;;;P;70.000;150;60.930;120;4.450;760;520;480;2.590;29.362.973;PLDP
HC;H3;0090;LJ (CELOVŠKA  -  KOSEZE);0;2.735;199;Dravlje HC;QLTC8;58.366;140;49.616;106;4.258;782;432;464;2.568;28.721.964;PLDP
HC;H4;0374;NANOS - VIPAVA ;0;12.450;819;CP Nanos;QLD6;11.180;24;7.699;105;1.285;109;177;458;1.323;15.855.507;PLDP
HC;H4;0375;VIPAVA - AJDOVŠČINA;0;6.763;865;Dolga Poljana HC;QLTC8;12.383;30;8.683;53;1.343;303;112;265;1.594;16.467.153;PLDP
HC;H4;0376;AJDOVŠČINA - SELO;0;9.174;635;Ajdovščina HC;QLTC8;13.677;23;10.000;35;1.362;266;153;253;1.585;16.206.868;PLDP
HC;H4;0443;PRIKLJ. SELO;0;150;866;Prik Selo-Ajdovščina;QLD6;1.798;3;1.553;2;152;32;33;6;17;407.598;PLDP
HC;H4;0443;PRIKLJ. SELO;150;322;867;Prik Selo-Vrtojba;QLD6;1.525;3;1.377;3;86;18;17;5;16;301.095;PLDP
HC;H4;0378;SELO  -  VOGRSKO;0;6.726;816;Selo HC;QLTC8;13.406;23;9.824;36;1.295;253;139;252;1.584;16.110.318;PLDP
